"data_inizio_sintomi","casi_totali","nessuno_stato_clinico","solo_st_guarito","solo_st_deceduto","solo_st_asintomatico","solo_st_lieve_pau_severo","st_lieve_pau_severo_grave_g","st_lieve_pau_severo_grave_d","st_asintomatico_g","st_asintomatico_d"
"2025-09-15T00:00:00.000","38",,"1",,,,"26","11",,
"2025-09-14T00:00:00.000","45",,"1",,,,"34","10",,
"2025-09-13T00:00:00.000","41",,"11",,,,"30",,,
"2025-09-12T00:00:00.000","52",,"2",,,,"50",,,
"2025-09-11T00:00:00.000","42",,"2",,,,"40",,,
"2025-09-10T00:00:00.000","13",,"1",,,,"12",,,
"2025-09-09T00:00:00.000","75",,"2",,,,"73",,,
"2025-09-08T00:00:00.000","31",,"1",,,,"29","1",,
"2025-09-07T00:00:00.000","53",,"12",,,,"41",,,
"2025-09-06T00:00:00.000","6",,,,,,"6",,,
"2025-09-05T00:00:00.000","18",,"1","1",,,"15","1",,
"2025-09-04T00:00:00.000","8",,"1",,,,"7",,,
"2025-09-03T00:00:00.000","33",,"1",,,,"32",,,
"2025-09-02T00:00:00.000","8",,"2",,,,"6",,,
"2025-09-01T00:00:00.000","26",,,,,,"26",,,
"2025-08-31T00:00:00.000","5",,,,,,"5",,,
"2025-08-30T00:00:00.000","12",,,,,,"12",,,
"2025-08-29T00:00:00.000","27",,"1",,,,"26",,,
"2025-08-28T00:00:00.000","26",,,,,,"26",,,
"2025-08-27T00:00:00.000","28",,,,,,"28",,,
"2025-08-26T00:00:00.000","18",,"10",,,,"8",,,
"2025-08-25T00:00:00.000","47",,,,,,"47",,,
"2025-08-24T00:00:00.000","16",,,,,,"16",,,
"2025-08-23T00:00:00.000","21",,"1",,,,"20",,,
"2025-08-22T00:00:00.000","34",,,,,,"34",,,
"2025-08-21T00:00:00.000","47",,"1",,,,"46",,,
"2025-08-20T00:00:00.000","5",,"2",,,,"3",,,
"2025-08-19T00:00:00.000","18",,"1",,,,"17",,,
"2025-08-18T00:00:00.000","30",,"22",,,,"8",,,
"2025-08-17T00:00:00.000","13",,,,,,"13",,,
"2025-08-16T00:00:00.000","13",,,,,,"13",,,
"2025-08-15T00:00:00.000","21",,,,,,"21",,,
"2025-08-14T00:00:00.000","23",,,,,,"23",,,
"2025-08-13T00:00:00.000","8",,"1",,,,"7",,,
"2025-08-12T00:00:00.000","16",,,"10",,,"6",,,
"2025-08-11T00:00:00.000","43",,,,,,"43",,,
"2025-08-10T00:00:00.000","25",,,,,,"5","20",,
"2025-08-09T00:00:00.000","13",,,,,,"13",,,
"2025-08-08T00:00:00.000","6",,"1",,,,"5",,,
"2025-08-07T00:00:00.000","2",,"2",,,,,,,
"2025-08-06T00:00:00.000","4",,,,,,"4",,,
"2025-08-05T00:00:00.000","14",,"1",,,,"13",,,
"2025-08-04T00:00:00.000","6",,"1",,,,"5",,,
"2025-08-03T00:00:00.000","11",,,,,,"11",,,
"2025-08-02T00:00:00.000","2",,,,,,"2",,,
"2025-08-01T00:00:00.000","6",,,,,,"6",,,
"2025-07-31T00:00:00.000","14",,"1",,,,"13",,,
"2025-07-30T00:00:00.000","2",,,,,,"2",,,
"2025-07-29T00:00:00.000","1",,,,,,"1",,,
"2025-07-28T00:00:00.000","24",,"1",,,,"23",,,
"2025-07-27T00:00:00.000","11",,,,,,"11",,,
"2025-07-26T00:00:00.000","12",,"10",,,,"2",,,
"2025-07-25T00:00:00.000","11",,,,,,"11",,,
"2025-07-24T00:00:00.000","22",,,,,,"22",,,
"2025-07-23T00:00:00.000","3",,,,,,"3",,,
"2025-07-22T00:00:00.000","10",,,,,,"10",,,
"2025-07-21T00:00:00.000","11",,"1",,,,"10",,,
"2025-07-20T00:00:00.000","12",,"1",,,,"11",,,
"2025-07-19T00:00:00.000","1",,"1",,,,,,,
"2025-07-18T00:00:00.000","5",,,,,,"5",,,
"2025-07-16T00:00:00.000","2",,,,,,"2",,,
"2025-07-15T00:00:00.000","12",,,,,,"12",,,
"2025-07-14T00:00:00.000","1",,,,,,"1",,,
"2025-07-13T00:00:00.000","1",,,,,,"1",,,
"2025-07-12T00:00:00.000","1",,,,,,"1",,,
"2025-07-11T00:00:00.000","3",,,,,,"3",,,
"2025-07-10T00:00:00.000","2",,,,,,"2",,,
"2025-07-09T00:00:00.000","1",,,,,,"1",,,
"2025-07-05T00:00:00.000","1",,,,,,"1",,,
"2025-07-04T00:00:00.000","2",,,,,,"1",,"1",
"2025-07-03T00:00:00.000","1",,,,,,"1",,,
"2025-07-02T00:00:00.000","12",,,,,,"12",,,
"2025-07-01T00:00:00.000","2",,,,,,"1",,"1",
"2025-06-30T00:00:00.000","1",,,,,,"1",,,
"2025-06-27T00:00:00.000","1",,"1",,,,,,,
"2025-06-26T00:00:00.000","10",,,,,,"10",,,
"2025-06-25T00:00:00.000","1",,,,,,"1",,,
"2025-06-24T00:00:00.000","1",,,,,,"1",,,
"2025-06-23T00:00:00.000","21",,,,,,"21",,,
"2025-06-22T00:00:00.000","3",,,,,,"3",,,
"2025-06-21T00:00:00.000","10",,,,,,"10",,,
"2025-06-20T00:00:00.000","1",,,,,,"1",,,
"2025-06-19T00:00:00.000","1",,,,,,"1",,,
"2025-06-18T00:00:00.000","1",,,,,,"1",,,
"2025-06-17T00:00:00.000","3",,,,,,"3",,,
"2025-06-16T00:00:00.000","10",,,,,,"10",,,
"2025-06-15T00:00:00.000","11",,,,,,"11",,,
"2025-06-14T00:00:00.000","12",,,,,,"12",,,
"2025-06-13T00:00:00.000","1",,,,,,"1",,,
"2025-06-12T00:00:00.000","1",,,,,,"1",,,
"2025-06-11T00:00:00.000","2",,,,,,"2",,,
"2025-06-10T00:00:00.000","1",,,,,,"1",,,
"2025-06-09T00:00:00.000","3",,,,,,"3",,,
"2025-06-08T00:00:00.000","20",,,,,,"10",,"10",
"2025-06-07T00:00:00.000","12",,,,,,"12",,,
"2025-06-06T00:00:00.000","2",,,,,,"2",,,
"2025-06-05T00:00:00.000","10",,,,,,"10",,,
"2025-06-04T00:00:00.000","3",,,"1",,,"2",,,
"2025-06-03T00:00:00.000","4",,,,,,"4",,,
"2025-06-01T00:00:00.000","2",,,,,,"2",,,
"2025-05-31T00:00:00.000","2",,,,,,"2",,,
"2025-05-30T00:00:00.000","1",,,,,,"1",,,
"2025-05-29T00:00:00.000","1",,,,,,"1",,,
"2025-05-28T00:00:00.000","4",,,,,,"4",,,
"2025-05-27T00:00:00.000","13",,,,,,"13",,,
"2025-05-26T00:00:00.000","3",,,,,,"3",,,
"2025-05-25T00:00:00.000","3",,,,,,"3",,,
"2025-05-24T00:00:00.000","2",,,,,,"1","1",,
"2025-05-23T00:00:00.000","3",,,,,,"3",,,
"2025-05-22T00:00:00.000","1",,,,,,,"1",,
"2025-05-21T00:00:00.000","2",,,,,,"2",,,
"2025-05-20T00:00:00.000","11",,,,,,"11",,,
"2025-05-19T00:00:00.000","13",,,,,,"13",,,
"2025-05-18T00:00:00.000","2",,,,,,"2",,,
"2025-05-17T00:00:00.000","1",,,,,,"1",,,
"2025-05-16T00:00:00.000","4",,,,,,"4",,,
"2025-05-15T00:00:00.000","22",,,,,,"22",,,
"2025-05-14T00:00:00.000","4",,,,,,"4",,,
"2025-05-13T00:00:00.000","1",,,,,,"1",,,
"2025-05-12T00:00:00.000","2",,,,,,"2",,,
"2025-05-10T00:00:00.000","1",,,,,,"1",,,
"2025-05-08T00:00:00.000","4",,,,,,"3","1",,
"2025-05-07T00:00:00.000","1",,"1",,,,,,,
"2025-05-05T00:00:00.000","3",,,,,,"3",,,
"2025-05-04T00:00:00.000","3",,,,,,"2","1",,
"2025-05-03T00:00:00.000","3",,,,,,"3",,,
"2025-05-02T00:00:00.000","1",,,,,,"1",,,
"2025-04-29T00:00:00.000","1",,,,,,"1",,,
"2025-04-28T00:00:00.000","5",,,,,,"5",,,
"2025-04-27T00:00:00.000","1",,,,,,"1",,,
"2025-04-26T00:00:00.000","1",,,,,,"1",,,
"2025-04-25T00:00:00.000","2",,,,,,"2",,,
"2025-04-24T00:00:00.000","1",,,,,,"1",,,
"2025-04-23T00:00:00.000","11",,,,,,"11",,,
"2025-04-22T00:00:00.000","2",,,,,,"1","1",,
"2025-04-21T00:00:00.000","1",,,,,,"1",,,
"2025-04-19T00:00:00.000","10",,,,,,"10",,,
"2025-04-18T00:00:00.000","2",,,,,,"2",,,
"2025-04-17T00:00:00.000","1",,,,,,"1",,,
"2025-04-16T00:00:00.000","3",,,,,,"2","1",,
"2025-04-15T00:00:00.000","2",,,,,,"2",,,
"2025-04-14T00:00:00.000","2",,,,,,"2",,,
"2025-04-13T00:00:00.000","1",,,,,,"1",,,
"2025-04-12T00:00:00.000","2",,,,,,"2",,,
"2025-04-11T00:00:00.000","2",,,,,,"1",,"1",
"2025-04-10T00:00:00.000","1",,,,,,"1",,,
"2025-04-08T00:00:00.000","3",,,,,,"3",,,
"2025-04-07T00:00:00.000","14",,,,,,"14",,,
"2025-04-06T00:00:00.000","12",,,,,,"12",,,
"2025-04-05T00:00:00.000","1",,,,,,"1",,,
"2025-04-03T00:00:00.000","13",,,,,,"13",,,
"2025-04-02T00:00:00.000","6",,,,,,"6",,,
"2025-04-01T00:00:00.000","4",,,,,,"4",,,
"2025-03-31T00:00:00.000","15",,,,,,"15",,,
"2025-03-30T00:00:00.000","1",,,,,,"1",,,
"2025-03-29T00:00:00.000","10",,,,,,"10",,,
"2025-03-28T00:00:00.000","12",,,,,,"12",,,
"2025-03-27T00:00:00.000","1",,,,,,,"1",,
"2025-03-26T00:00:00.000","3",,,,,,"3",,,
"2025-03-25T00:00:00.000","2",,,,,,"2",,,
"2025-03-24T00:00:00.000","3",,"1",,,,"2",,,
"2025-03-23T00:00:00.000","1",,,,,,"1",,,
"2025-03-22T00:00:00.000","11",,,,,,"11",,,
"2025-03-21T00:00:00.000","2",,,,,,"2",,,
"2025-03-20T00:00:00.000","1",,,,,,"1",,,
"2025-03-19T00:00:00.000","2",,,,,,"2",,,
"2025-03-18T00:00:00.000","2",,,,,,"2",,,
"2025-03-17T00:00:00.000","34",,,,,,"33","1",,
"2025-03-16T00:00:00.000","4",,,,,,"4",,,
"2025-03-15T00:00:00.000","3",,,,,,"3",,,
"2025-03-14T00:00:00.000","13",,,,,,"13",,,
"2025-03-13T00:00:00.000","1",,,,,,"1",,,
"2025-03-12T00:00:00.000","16",,,,,,"16",,,
"2025-03-11T00:00:00.000","3",,,,,,"3",,,
"2025-03-10T00:00:00.000","3",,,,,,"3",,,
"2025-03-09T00:00:00.000","13",,,,,,"2","1","10",
"2025-03-08T00:00:00.000","11",,,,,,"11",,,
"2025-03-07T00:00:00.000","27",,,,,,"27",,,
"2025-03-06T00:00:00.000","3",,,,,,"3",,,
"2025-03-05T00:00:00.000","20",,,,,,"20",,,
"2025-03-04T00:00:00.000","4",,,,,,"3","1",,
"2025-03-03T00:00:00.000","2",,,,,,"1","1",,
"2025-03-02T00:00:00.000","4",,,,,,"3","1",,
"2025-03-01T00:00:00.000","2",,,,,,"1","1",,
"2025-02-28T00:00:00.000","15",,,,,,"15",,,
"2025-02-27T00:00:00.000","14",,,,,,"13","1",,
"2025-02-26T00:00:00.000","3",,,,,,"3",,,
"2025-02-25T00:00:00.000","3",,,,,,"2","1",,
"2025-02-24T00:00:00.000","14",,,,,,"14",,,
"2025-02-23T00:00:00.000","3",,,,,,"2","1",,
"2025-02-22T00:00:00.000","13",,,,,,"2","11",,
"2025-02-21T00:00:00.000","3",,,,,,"3",,,
"2025-02-19T00:00:00.000","15",,,,,,"14","1",,
"2025-02-18T00:00:00.000","4",,,,,,"3","1",,
"2025-02-17T00:00:00.000","4",,,,,,"3",,"1",
"2025-02-16T00:00:00.000","3",,,,,,"3",,,
"2025-02-15T00:00:00.000","32",,,,,,"32",,,
"2025-02-14T00:00:00.000","6",,,,,,"5","1",,
"2025-02-13T00:00:00.000","15",,,,,,"3","12",,
"2025-02-12T00:00:00.000","3",,,,,,"2",,"1",
"2025-02-11T00:00:00.000","7",,,,,,"5","2",,
"2025-02-10T00:00:00.000","2",,,,,,"2",,,
"2025-02-09T00:00:00.000","13",,,,,,"13",,,
"2025-02-08T00:00:00.000","4",,,,,,"4",,,
"2025-02-07T00:00:00.000","36",,,,,,"36",,,
"2025-02-06T00:00:00.000","7",,,,,,"7",,,
"2025-02-05T00:00:00.000","6",,,,,,"6",,,
"2025-02-04T00:00:00.000","9",,,,,,"9",,,
"2025-02-03T00:00:00.000","21",,,,,,"19","2",,
"2025-02-02T00:00:00.000","1",,,,,,,"1",,
"2025-02-01T00:00:00.000","4",,,,,,"4",,,
"2025-01-31T00:00:00.000","5",,,,,,"5",,,
"2025-01-30T00:00:00.000","17",,,,,,"17",,,
"2025-01-29T00:00:00.000","25",,,,,,"25",,,
"2025-01-28T00:00:00.000","8",,,,,,"8",,,
"2025-01-27T00:00:00.000","7",,,,,,"7",,,
"2025-01-26T00:00:00.000","6",,,,,,"5","1",,
"2025-01-25T00:00:00.000","5",,,,,,"4","1",,
"2025-01-24T00:00:00.000","9",,,,,,"8","1",,
"2025-01-23T00:00:00.000","6",,,,,,"6",,,
"2025-01-22T00:00:00.000","9",,"1",,,,"8",,,
"2025-01-21T00:00:00.000","19",,,,,,"17","2",,
"2025-01-20T00:00:00.000","16",,,,,,"13","3",,
"2025-01-19T00:00:00.000","26",,,,,,"26",,,
"2025-01-18T00:00:00.000","9",,,,,,"8","1",,
"2025-01-17T00:00:00.000","10",,,,,,"8","2",,
"2025-01-16T00:00:00.000","7",,,,,,"6","1",,
"2025-01-15T00:00:00.000","19",,,,,,"19",,,
"2025-01-14T00:00:00.000","37",,,,,,"27","10",,
"2025-01-13T00:00:00.000","38",,,,,,"38",,,
"2025-01-12T00:00:00.000","17",,,,,,"17",,,
"2025-01-11T00:00:00.000","23",,,,,,"23",,,
"2025-01-10T00:00:00.000","22",,,,,,"9","13",,
"2025-01-09T00:00:00.000","22",,,,,,"21","1",,
"2025-01-08T00:00:00.000","22",,,,,,"20","2",,
"2025-01-07T00:00:00.000","42",,,,,,"42",,,
"2025-01-06T00:00:00.000","11",,,,,,"10","1",,
"2025-01-05T00:00:00.000","37",,"1",,,,"36",,,
"2025-01-04T00:00:00.000","62",,,,,,"62",,,
"2025-01-03T00:00:00.000","33",,,,,,"31","2",,
"2025-01-02T00:00:00.000","82",,,,,,"80","2",,
"2025-01-01T00:00:00.000","41",,,,,,"39","2",,
"2024-12-31T00:00:00.000","50",,,,,,"39","11",,
"2024-12-30T00:00:00.000","55",,,,,,"53","1","1",
"2024-12-29T00:00:00.000","5",,,,,,"3","2",,
"2024-12-28T00:00:00.000","8",,,,,,"7","1",,
"2024-12-27T00:00:00.000","32",,,,,,"21","10","1",
"2024-12-26T00:00:00.000","36",,,,,,"35","1",,
"2024-12-25T00:00:00.000","20",,,,,,"19",,"1",
"2024-12-24T00:00:00.000","48",,,,,,"27","21",,
"2024-12-23T00:00:00.000","31",,"1",,,,"30",,,
"2024-12-22T00:00:00.000","12",,,,,,"12",,,
"2024-12-21T00:00:00.000","15",,,,,,"15",,,
"2024-12-20T00:00:00.000","57",,,,,,"54","3",,
"2024-12-19T00:00:00.000","34",,,,,,"31","2","1",
"2024-12-18T00:00:00.000","31",,,,,,"31",,,
"2024-12-17T00:00:00.000","19",,,,,,"18","1",,
"2024-12-16T00:00:00.000","41",,,,,,"38","3",,
"2024-12-15T00:00:00.000","8",,,,,,"8",,,
"2024-12-14T00:00:00.000","9",,,,,,"9",,,
"2024-12-13T00:00:00.000","18",,,,,,"18",,,
"2024-12-12T00:00:00.000","22",,,,,,"21","1",,
"2024-12-11T00:00:00.000","24",,,,,,"23","1",,
"2024-12-10T00:00:00.000","31",,,,,,"30","1",,
"2024-12-09T00:00:00.000","23",,,,,,"21","2",,
"2024-12-08T00:00:00.000","10",,,,,,"7","2","1",
"2024-12-07T00:00:00.000","35",,,,,,"35",,,
"2024-12-06T00:00:00.000","29",,,,,,"29",,,
"2024-12-05T00:00:00.000","70",,,,,,"69","1",,
"2024-12-04T00:00:00.000","39",,,,,,"29","10",,
"2024-12-03T00:00:00.000","26",,,,,,"26",,,
"2024-12-02T00:00:00.000","22",,,,,,"21","1",,
"2024-12-01T00:00:00.000","31",,,,,,"30","1",,
"2024-11-30T00:00:00.000","20",,,,,,"19",,"1",
"2024-11-29T00:00:00.000","34",,,,,,"33",,"1",
"2024-11-28T00:00:00.000","38",,,,,,"27","11",,
"2024-11-27T00:00:00.000","31",,,,,,"28","2","1",
"2024-11-26T00:00:00.000","38",,,,,,"37",,"1",
"2024-11-25T00:00:00.000","29",,"2",,,,"24","3",,
"2024-11-24T00:00:00.000","21",,,,,,"21",,,
"2024-11-23T00:00:00.000","16",,,,,,"16",,,
"2024-11-22T00:00:00.000","52",,,,,,"42","10",,
"2024-11-21T00:00:00.000","36",,,,,,"36",,,
"2024-11-20T00:00:00.000","37",,,,,,"37",,,
"2024-11-19T00:00:00.000","39",,,,,,"27","1","11",
"2024-11-18T00:00:00.000","22",,,,,,"21","1",,
"2024-11-17T00:00:00.000","50",,,,,,"48","2",,
"2024-11-16T00:00:00.000","16",,,,,,"16",,,
"2024-11-15T00:00:00.000","31",,,,,,"31",,,
"2024-11-14T00:00:00.000","33",,,,,,"32","1",,
"2024-11-13T00:00:00.000","21",,,,,,"20","1",,
"2024-11-12T00:00:00.000","53",,,,,,"41","12",,
"2024-11-11T00:00:00.000","78",,,,,,"76","1","1",
"2024-11-10T00:00:00.000","29",,,,,,"18","11",,
"2024-11-09T00:00:00.000","17",,,,,,"15","2",,
"2024-11-08T00:00:00.000","13",,,,,,"12","1",,
"2024-11-07T00:00:00.000","21",,,,,,"11","10",,
"2024-11-06T00:00:00.000","20",,,,,,"20",,,
"2024-11-05T00:00:00.000","31",,"1",,,,"30",,,
"2024-11-04T00:00:00.000","33",,,,,,"32","1",,
"2024-11-03T00:00:00.000","41",,,,,,"40","1",,
"2024-11-02T00:00:00.000","40",,,,,,"30","10",,
"2024-11-01T00:00:00.000","23",,,,,,"22","1",,
"2024-10-31T00:00:00.000","45",,,,,,"44","1",,
"2024-10-30T00:00:00.000","22",,"1",,,,"21",,,
"2024-10-29T00:00:00.000","51",,,,,,"49","2",,
"2024-10-28T00:00:00.000","49",,,,,,"43","5","1",
"2024-10-27T00:00:00.000","68",,,,,,"54","14",,
"2024-10-26T00:00:00.000","29",,,,,,"27","2",,
"2024-10-25T00:00:00.000","114",,,,,,"100","3","11",
"2024-10-24T00:00:00.000","42",,,,,,"29","12","1",
"2024-10-23T00:00:00.000","97",,,,,,"91","4","2",
"2024-10-22T00:00:00.000","65",,,,,,"63","2",,
"2024-10-21T00:00:00.000","152",,"10",,,,"129","13",,
"2024-10-20T00:00:00.000","98",,,,,,"95","3",,
"2024-10-19T00:00:00.000","54",,,,,,"52","2",,
"2024-10-18T00:00:00.000","59",,,,,,"58","1",,
"2024-10-17T00:00:00.000","88",,,,,,"86","2",,
"2024-10-16T00:00:00.000","91",,,,,,"90","1",,
"2024-10-15T00:00:00.000","133",,,,,,"125","8",,
"2024-10-14T00:00:00.000","126",,,,,,"112","14",,
"2024-10-13T00:00:00.000","73",,,,,,"69","4",,
"2024-10-12T00:00:00.000","30",,,,,,"28","2",,
"2024-10-11T00:00:00.000","87",,,,,,"85","2",,
"2024-10-10T00:00:00.000","114",,,,,,"111","3",,
"2024-10-09T00:00:00.000","123",,"1",,,,"115","6","1",
"2024-10-08T00:00:00.000","72",,"10",,,,"57","5",,
"2024-10-07T00:00:00.000","155",,"1",,,,"148","5","1",
"2024-10-06T00:00:00.000","86",,,,,,"83","3",,
"2024-10-05T00:00:00.000","64",,,,,,"58","5","1",
"2024-10-04T00:00:00.000","117",,,,,,"109","7","1",
"2024-10-03T00:00:00.000","101",,"1",,,,"98","2",,
"2024-10-02T00:00:00.000","32",,,,,,"31",,"1",
"2024-10-01T00:00:00.000","52",,,,,,"48","4",,
"2024-09-30T00:00:00.000","89",,,,,,"87","2",,
"2024-09-29T00:00:00.000","54",,"1",,,,"51","1","1",
"2024-09-28T00:00:00.000","66",,,,,,"66",,,
"2024-09-27T00:00:00.000","59",,,,,,"58",,"1",
"2024-09-26T00:00:00.000","72",,,,,,"70","2",,
"2024-09-25T00:00:00.000","84",,"1",,,,"80","3",,
"2024-09-24T00:00:00.000","77",,"1",,,,"65","1","10",
"2024-09-23T00:00:00.000","70",,,,,,"65","5",,
"2024-09-22T00:00:00.000","32",,,,,,"32",,,
"2024-09-21T00:00:00.000","60",,,,,,"56","4",,
"2024-09-20T00:00:00.000","69",,,,,,"55","14",,
"2024-09-19T00:00:00.000","58",,"1",,,,"46","10","1",
"2024-09-18T00:00:00.000","75",,,,,,"71","1","3",
"2024-09-17T00:00:00.000","68",,,,,,"67","1",,
"2024-09-16T00:00:00.000","31",,,,,,"31",,,
"2024-09-15T00:00:00.000","19",,,,,,"8","11",,
"2024-09-14T00:00:00.000","32",,,,,,"29","2","1",
"2024-09-13T00:00:00.000","32",,,,,,"31","1",,
"2024-09-12T00:00:00.000","25",,,,,,"24","1",,
"2024-09-11T00:00:00.000","42",,,,,,"40","2",,
"2024-09-10T00:00:00.000","42",,,,,,"38","1","3",
"2024-09-09T00:00:00.000","78",,,,,,"48","20","10",
"2024-09-08T00:00:00.000","12",,,,,,"9","3",,
"2024-09-07T00:00:00.000","16",,,,,,"15","1",,
"2024-09-06T00:00:00.000","54",,,,,,"52","2",,
"2024-09-05T00:00:00.000","43",,,,,,"41",,"2",
"2024-09-04T00:00:00.000","30",,,,,,"29",,"1",
"2024-09-03T00:00:00.000","40",,,,,,"30","10",,
"2024-09-02T00:00:00.000","71",,,,,,"59","12",,
"2024-09-01T00:00:00.000","40",,,,,,"39","1",,
"2024-08-31T00:00:00.000","32",,,,,,"30","2",,
"2024-08-30T00:00:00.000","35",,,,,,"34","1",,
"2024-08-29T00:00:00.000","45",,,,,,"44",,"1",
"2024-08-28T00:00:00.000","64",,,,,,"61","3",,
"2024-08-27T00:00:00.000","29",,,,,,"25","4",,
"2024-08-26T00:00:00.000","53",,,,,,"42","11",,
"2024-08-25T00:00:00.000","25",,,,,,"25",,,
"2024-08-24T00:00:00.000","10",,,,,,"10",,,
"2024-08-23T00:00:00.000","62",,,,,,"59","3",,
"2024-08-22T00:00:00.000","41",,,,,,"37","1","3",
"2024-08-21T00:00:00.000","43",,,,,,"41","1","1",
"2024-08-20T00:00:00.000","38",,,,,,"35","3",,
"2024-08-19T00:00:00.000","57",,,,,,"56","1",,
"2024-08-18T00:00:00.000","18",,,,,,"16","2",,
"2024-08-17T00:00:00.000","30",,,,,,"29","1",,
"2024-08-16T00:00:00.000","46",,,,,,"33","13",,
"2024-08-15T00:00:00.000","30",,,,,,"28","1","1",
"2024-08-14T00:00:00.000","49",,,,,,"48",,"1",
"2024-08-13T00:00:00.000","74",,,,,,"60","12","2",
"2024-08-12T00:00:00.000","55",,,,,,"55",,,
"2024-08-11T00:00:00.000","39",,,,,,"36","3",,
"2024-08-10T00:00:00.000","48",,,,,,"47","1",,
"2024-08-09T00:00:00.000","43",,,"1",,,"42",,,
"2024-08-08T00:00:00.000","68",,,,,,"68",,,
"2024-08-07T00:00:00.000","51",,,,,,"51",,,
"2024-08-06T00:00:00.000","45",,,,,,"34","11",,
"2024-08-05T00:00:00.000","56",,,,,,"41","5","10",
"2024-08-04T00:00:00.000","30",,,,,,"30",,,
"2024-08-03T00:00:00.000","34",,"1",,,,"32","1",,
"2024-08-02T00:00:00.000","59",,,,,,"55","2","2",
"2024-08-01T00:00:00.000","75",,,,,,"63","12",,
"2024-07-31T00:00:00.000","63",,,,,,"63",,,
"2024-07-30T00:00:00.000","63",,,,,,"63",,,
"2024-07-29T00:00:00.000","56",,,,,,"53","3",,
"2024-07-28T00:00:00.000","41",,,,,,"38","3",,
"2024-07-27T00:00:00.000","63",,,,,,"53","10",,
"2024-07-26T00:00:00.000","34",,,,,,"34",,,
"2024-07-25T00:00:00.000","30",,,,,,"27","2","1",
