"data_inizio_sintomi","casi_totali","nessuno_stato_clinico","solo_st_guarito","solo_st_deceduto","solo_st_asintomatico","solo_st_lieve_pau_severo","st_lieve_pau_severo_grave_g","st_lieve_pau_severo_grave_d","st_asintomatico_g","st_asintomatico_d"
"2021-06-08T00:00:00.000","1",,,,,"1",,,,
"2021-06-07T00:00:00.000","11",,,,,"11",,,,
"2021-06-06T00:00:00.000","16",,,,,"15","1",,,
"2021-06-05T00:00:00.000","44",,,,,"42","2",,,
"2021-06-04T00:00:00.000","44",,,,,"42","2",,,
"2021-06-03T00:00:00.000","74",,,,,"71","2","1",,
"2021-06-02T00:00:00.000","93",,,,,"93",,,,
"2021-06-01T00:00:00.000","135",,,,,"131","4",,,
"2021-05-31T00:00:00.000","133",,,,,"127","6",,,
"2021-05-30T00:00:00.000","116",,,,,"113","1","2",,
"2021-05-29T00:00:00.000","161",,,,,"155","6",,,
"2021-05-28T00:00:00.000","190",,,,,"184","5","1",,
"2021-05-27T00:00:00.000","211",,"1",,,"193","16","1",,
"2021-05-26T00:00:00.000","252",,"1",,,"224","26","1",,
"2021-05-25T00:00:00.000","260",,"4",,,"225","29","2",,
"2021-05-24T00:00:00.000","316",,"5",,,"251","57","3",,
"2021-05-23T00:00:00.000","291",,"2",,,"214","75",,,
"2021-05-22T00:00:00.000","300",,"2",,,"220","77","1",,
"2021-05-21T00:00:00.000","325",,"6",,,"234","85",,,
"2021-05-20T00:00:00.000","384",,"24",,,"220","136","4",,
"2021-05-19T00:00:00.000","448",,"24",,,"239","182","3",,
"2021-05-18T00:00:00.000","494",,"35",,,"228","227","4",,
"2021-05-17T00:00:00.000","455",,"23",,,"178","248","6",,
"2021-05-16T00:00:00.000","396",,"9",,,"132","252","3",,
"2021-05-15T00:00:00.000","414",,"12",,,"105","293","4",,
"2021-05-14T00:00:00.000","498",,"14",,,"118","361","5",,
"2021-05-13T00:00:00.000","528",,"34","1",,"91","395","7",,
"2021-05-12T00:00:00.000","634",,"41",,,"92","486","15",,
"2021-05-11T00:00:00.000","607",,"31",,,"100","471","5",,
"2021-05-10T00:00:00.000","795",,"60","1",,"128","597","9",,
"2021-05-09T00:00:00.000","573",,"21",,,"111","433","8",,
"2021-05-08T00:00:00.000","625",,"23",,,"101","494","7",,
"2021-05-07T00:00:00.000","740",,"61",,,"128","547","4",,
"2021-05-06T00:00:00.000","779",,"80",,,"135","560","4",,
"2021-05-05T00:00:00.000","983",,"61",,,"137","776","9",,
"2021-05-04T00:00:00.000","971",,"86",,,"130","750","5",,
