"data_inizio_sintomi","casi_totali","nessuno_stato_clinico","solo_st_guarito","solo_st_deceduto","solo_st_asintomatico","solo_st_lieve_pau_severo","st_lieve_pau_severo_grave_g","st_lieve_pau_severo_grave_d","st_asintomatico_g","st_asintomatico_d"
"2020-09-14T00:00:00.000","224","2","40",,,"7","172","3",,
"2020-09-13T00:00:00.000","139",,"16",,,"1","119","3",,
"2020-09-12T00:00:00.000","132","1","17",,,,"112","2",,
"2020-09-11T00:00:00.000","172",,"35",,,"5","130","2",,
"2020-09-10T00:00:00.000","176","1","36","1",,,"136","2",,
"2020-09-09T00:00:00.000","153","2","20",,,"4","125","2",,
"2020-09-08T00:00:00.000","188","4","45",,,"1","137","1",,
"2020-09-07T00:00:00.000","195","3","30",,,"2","155","5",,
"2020-09-06T00:00:00.000","122",,"20",,,,"102",,,
"2020-09-05T00:00:00.000","138","1","16",,,,"119","2",,
"2020-09-04T00:00:00.000","162","2","24",,,"3","131","2",,
"2020-09-03T00:00:00.000","163","1","20",,,"2","138","2",,
"2020-09-02T00:00:00.000","156","1","36",,,"3","116",,,
"2020-09-01T00:00:00.000","206","3","33",,,"2","162","6",,
"2020-08-31T00:00:00.000","169","1","35","1",,"2","128","2",,
"2020-08-30T00:00:00.000","132","1","19","1",,"1","110",,,
"2020-08-29T00:00:00.000","115","1","13",,,"5","95","1",,
"2020-08-28T00:00:00.000","166","5","41",,,"5","112","3",,
"2020-08-27T00:00:00.000","161","1","32",,,"2","124","2",,
"2020-08-26T00:00:00.000","198","2","38",,,"2","156",,,
"2020-08-25T00:00:00.000","215","2","29",,,"2","176","6",,
"2020-08-24T00:00:00.000","221","2","31",,,"4","175","9",,
"2020-08-23T00:00:00.000","168","3","18",,,"5","138","4",,
"2020-08-22T00:00:00.000","175","1","22",,,"2","148","2",,
"2020-08-21T00:00:00.000","177","1","26",,,"2","145","3",,
"2020-08-20T00:00:00.000","157","4","25",,,"5","123",,,
"2020-08-19T00:00:00.000","145","1","19","1",,"7","116","1",,
"2020-08-18T00:00:00.000","136","1","15","1",,"7","111","1",,
"2020-08-17T00:00:00.000","132","1","10",,,"4","115","2",,
"2020-08-16T00:00:00.000","96",,"15","1",,"1","77","2",,
"2020-08-15T00:00:00.000","96","1","10",,,"3","82",,,
"2020-08-14T00:00:00.000","72",,"6",,,"5","60","1",,
"2020-08-13T00:00:00.000","94",,"23",,,"2","68","1",,
"2020-08-12T00:00:00.000","69","1","8",,,,"60",,,
"2020-08-11T00:00:00.000","65",,"9",,,"1","52","3",,
"2020-08-10T00:00:00.000","95","2","20",,,,"71","2",,
"2020-08-09T00:00:00.000","47",,"4",,,,"42","1",,
"2020-08-08T00:00:00.000","71",,"9","1",,"2","57","2",,
"2020-08-07T00:00:00.000","68",,"19",,,,"49",,,
"2020-08-06T00:00:00.000","64",,"3",,,,"60","1",,
"2020-08-05T00:00:00.000","61",,"9",,,"4","44","4",,
"2020-08-04T00:00:00.000","70",,"10",,,"4","55","1",,
"2020-08-03T00:00:00.000","80",,"14",,,"3","63",,,
"2020-08-02T00:00:00.000","39",,"6",,,,"33",,,
"2020-08-01T00:00:00.000","37",,"3","1",,"3","26","4",,
"2020-07-31T00:00:00.000","36",,"8",,,,"28",,,
"2020-07-30T00:00:00.000","33",,"6","1",,,"25","1",,
"2020-07-29T00:00:00.000","58","1","7",,,"1","46","3",,
"2020-07-28T00:00:00.000","58",,"7","1",,"2","45","3",,
"2020-07-27T00:00:00.000","46","2","6",,,,"38",,,
"2020-07-26T00:00:00.000","35","1","2",,,"1","28","3",,
"2020-07-25T00:00:00.000","32",,"4",,,"1","27",,,
"2020-07-24T00:00:00.000","28",,"5",,,"1","21","1",,
"2020-07-23T00:00:00.000","46","1","10",,,"1","34",,,
"2020-07-22T00:00:00.000","46","1","5",,,"2","35","3",,
"2020-07-21T00:00:00.000","38","1","8",,,"1","28",,,
"2020-07-20T00:00:00.000","48",,"9",,,,"38","1",,
"2020-07-19T00:00:00.000","29","1","3",,,"2","18","5",,
"2020-07-18T00:00:00.000","37","1","5",,,,"29","2",,
"2020-07-17T00:00:00.000","32",,"3",,,,"29",,,
"2020-07-16T00:00:00.000","42",,"8",,,"2","28","4",,
"2020-07-15T00:00:00.000","46","1","3",,,,"38","4",,
"2020-07-14T00:00:00.000","45",,"7",,,,"38",,,
"2020-07-13T00:00:00.000","49",,"7",,,,"41","1",,
"2020-07-12T00:00:00.000","32","1","5",,,,"26",,,
"2020-07-11T00:00:00.000","35","1","2",,,"1","29","2",,
"2020-07-10T00:00:00.000","65",,"10",,,"2","49","4",,
"2020-07-09T00:00:00.000","41","1","4",,,"1","31","4",,
"2020-07-08T00:00:00.000","46",,"4",,,,"40","2",,
"2020-07-07T00:00:00.000","57","1","7","1",,"2","45","1",,
"2020-07-06T00:00:00.000","57",,"8",,,,"48","1",,
"2020-07-05T00:00:00.000","34",,"7",,,"1","25","1",,
"2020-07-04T00:00:00.000","43","1","13",,,"1","28",,,
"2020-07-03T00:00:00.000","50",,"9",,,"1","38","2",,
"2020-07-02T00:00:00.000","55",,"12",,,,"43",,,
"2020-07-01T00:00:00.000","71",,"11","1",,,"53","6",,
"2020-06-30T00:00:00.000","37",,"5",,,,"28","4",,
"2020-06-29T00:00:00.000","67",,"13","2",,"4","46","2",,
"2020-06-28T00:00:00.000","34","2","4",,,,"27","1",,
"2020-06-27T00:00:00.000","47",,"14",,,,"33",,,
"2020-06-26T00:00:00.000","64",,"19",,,,"42","3",,
"2020-06-25T00:00:00.000","52",,"15",,,,"34","3",,
"2020-06-24T00:00:00.000","61","1","7",,,"1","51","1",,
"2020-06-23T00:00:00.000","44",,"6",,,,"36","2",,
"2020-06-22T00:00:00.000","54","1","8",,,,"42","3",,
"2020-06-21T00:00:00.000","38",,"6",,,,"31","1",,
"2020-06-20T00:00:00.000","33",,"4","1",,"1","25","2",,
"2020-06-19T00:00:00.000","55","1","16",,,,"37","1",,
"2020-06-18T00:00:00.000","60",,"16",,,"1","40","3",,
"2020-06-17T00:00:00.000","67",,"16","1",,"1","45","4",,
"2020-06-16T00:00:00.000","77",,"14",,,,"60","3",,
"2020-06-15T00:00:00.000","85",,"17",,,"1","61","6",,
"2020-06-14T00:00:00.000","49",,"8","1",,,"38","2",,
"2020-06-13T00:00:00.000","56",,"7",,,"1","45","3",,
"2020-06-12T00:00:00.000","88",,"20",,,"1","66","1",,
"2020-06-11T00:00:00.000","81",,"21","1",,"2","52","5",,
"2020-06-10T00:00:00.000","82",,"14",,,,"65","3",,
"2020-06-09T00:00:00.000","88","1","22",,,"1","63","1",,
"2020-06-08T00:00:00.000","99",,"17",,,"1","76","5",,
"2020-06-07T00:00:00.000","43",,"7",,,"2","32","2",,
"2020-06-06T00:00:00.000","66",,"19",,,"1","44","2",,
"2020-06-05T00:00:00.000","120",,"44",,,"2","72","2",,
"2020-06-04T00:00:00.000","87",,"34",,,"1","47","5",,
"2020-06-03T00:00:00.000","96",,"21",,,"3","68","4",,
"2020-06-02T00:00:00.000","38",,"7",,,"2","27","2",,
"2020-06-01T00:00:00.000","127","1","34",,,"2","84","6",,
"2020-05-31T00:00:00.000","38",,"5",,,"4","27","2",,
"2020-05-30T00:00:00.000","89",,"25",,,,"61","3",,
"2020-05-29T00:00:00.000","94","2","22","2",,,"65","3",,
"2020-05-28T00:00:00.000","129",,"47",,,,"76","6",,
"2020-05-27T00:00:00.000","147","1","46","1",,"2","92","5",,
"2020-05-26T00:00:00.000","130",,"31","2",,"1","93","3",,
"2020-05-25T00:00:00.000","170","2","44",,,"3","110","11",,
"2020-05-24T00:00:00.000","63",,"13",,,"1","44","5",,
"2020-05-23T00:00:00.000","82",,"17",,,"1","59","5",,
"2020-05-22T00:00:00.000","123","1","33","1",,"1","77","10",,
"2020-05-21T00:00:00.000","156","1","55","1",,"1","95","3",,
"2020-05-20T00:00:00.000","176","1","57","1",,"2","110","5",,
"2020-05-19T00:00:00.000","154",,"44","1",,"5","99","5",,
"2020-05-18T00:00:00.000","178",,"46","1",,"2","123","6",,
"2020-05-17T00:00:00.000","94","1","29","1",,,"57","6",,
"2020-05-16T00:00:00.000","127","1","44","2",,"1","74","5",,
"2020-05-15T00:00:00.000","209","1","55","2",,"6","141","4",,
"2020-05-14T00:00:00.000","186",,"81","1",,"3","96","5",,
"2020-05-13T00:00:00.000","230","1","91","4",,"1","122","11",,
"2020-05-12T00:00:00.000","262","1","113","5",,"4","124","15",,
"2020-05-11T00:00:00.000","271",,"107","2",,"4","141","17",,
"2020-05-10T00:00:00.000","167","2","63",,,"1","87","14",,
"2020-05-09T00:00:00.000","150",,"70","3",,"2","67","8",,
"2020-05-08T00:00:00.000","273","4","101","2",,"4","152","10",,
"2020-05-07T00:00:00.000","276",,"116","10",,"3","136","11",,
"2020-05-06T00:00:00.000","324","3","157","10",,"5","137","12",,
"2020-05-05T00:00:00.000","335","2","148","7",,,"156","22",,
"2020-05-04T00:00:00.000","380","3","189","7",,"4","156","21",,
"2020-05-03T00:00:00.000","198","1","76","1",,"1","103","16",,
"2020-05-02T00:00:00.000","216","1","85","5",,,"108","17",,
"2020-05-01T00:00:00.000","335","1","129","3",,,"176","26",,
"2020-04-30T00:00:00.000","509",,"268","20",,"1","189","31",,
"2020-04-29T00:00:00.000","491","4","287","6",,"6","168","20",,
"2020-04-28T00:00:00.000","419","1","191","7",,"3","185","32",,
"2020-04-27T00:00:00.000","503","2","191","10",,"1","262","37",,
"2020-04-26T00:00:00.000","257","1","69","13",,,"151","23",,
"2020-04-25T00:00:00.000","352","1","126","15",,"3","168","39",,
"2020-04-24T00:00:00.000","539","2","245","14",,"3","226","49",,
"2020-04-23T00:00:00.000","599",,"252","20",,"5","269","53",,
"2020-04-22T00:00:00.000","511","1","161","10",,"2","287","50",,
"2020-04-21T00:00:00.000","427","1","146","20",,"2","220","38",,
"2020-04-20T00:00:00.000","823","4","250","18",,"6","449","96",,
"2020-04-19T00:00:00.000","363","3","101","20",,"6","187","46",,
"2020-04-18T00:00:00.000","429","1","120","18",,"2","235","53",,
"2020-04-17T00:00:00.000","743","4","232","27",,"5","390","85",,
"2020-04-16T00:00:00.000","683","4","217","17",,"8","358","79",,
"2020-04-15T00:00:00.000","1010","4","301","42",,"7","565","91",,
"2020-04-14T00:00:00.000","737","1","185","27",,"9","424","91",,
"2020-04-13T00:00:00.000","505","3","89","22",,"3","312","76",,
"2020-04-12T00:00:00.000","628",,"90","12",,"5","404","117",,
"2020-04-11T00:00:00.000","650",,"171","31",,"3","348","97",,
"2020-04-10T00:00:00.000","1299","5","320","45",,"8","712","209",,
"2020-04-09T00:00:00.000","908","1","225","48",,"4","488","142",,
"2020-04-08T00:00:00.000","872","6","185","29",,"6","527","119",,
"2020-04-07T00:00:00.000","1019","4","272","52",,"15","510","166",,
"2020-04-06T00:00:00.000","993","4","252","46",,"6","585","100",,
"2020-04-05T00:00:00.000","785","8","150","24",,"10","476","117",,
"2020-04-04T00:00:00.000","902","2","223","35",,"2","520","120",,
"2020-04-03T00:00:00.000","1155","1","197","49",,"5","737","166",,
"2020-04-02T00:00:00.000","1082","5","240","46",,"11","638","142",,
"2020-04-01T00:00:00.000","1826","11","369","68",,"9","1090","279",,
"2020-03-31T00:00:00.000","1030","2","175","23",,"3","679","148",,
"2020-03-30T00:00:00.000","1542","10","272","35",,"12","994","219",,
"2020-03-29T00:00:00.000","846","1","89","18",,"10","566","162",,
"2020-03-28T00:00:00.000","1214","4","170","35",,"13","788","204",,
"2020-03-27T00:00:00.000","1401","4","230","31",,"15","906","215",,
"2020-03-26T00:00:00.000","1307","19","204","31",,"13","848","192",,
"2020-03-25T00:00:00.000","1643","9","224","31",,"12","1072","295",,
"2020-03-24T00:00:00.000","1386","5","213","24",,"11","878","255",,
"2020-03-23T00:00:00.000","1797","7","201","30",,"12","1221","326",,
"2020-03-22T00:00:00.000","1436","8","130","24",,"10","973","291",,
"2020-03-21T00:00:00.000","1427","5","157","35",,"8","941","281",,
"2020-03-20T00:00:00.000","2638","8","278","43",,"19","1738","552",,
"2020-03-19T00:00:00.000","1672","7","186","31",,"25","1099","324",,
"2020-03-18T00:00:00.000","1856","7","204","24",,"14","1236","371",,
"2020-03-17T00:00:00.000","1810","4","159","27",,"11","1252","357",,
"2020-03-16T00:00:00.000","2256","7","217","37",,"18","1574","403",,
"2020-03-15T00:00:00.000","2591","28","202","44",,"16","1786","515",,
"2020-03-14T00:00:00.000","2027","11","239","20",,"13","1309","435",,
"2020-03-13T00:00:00.000","2274","11","202","34",,"23","1552","452",,
"2020-03-12T00:00:00.000","2120","6","191","21",,"13","1433","456",,
"2020-03-11T00:00:00.000","1872","6","164","20",,"19","1264","399",,
