"data_inizio_sintomi","casi_totali","nessuno_stato_clinico","solo_st_guarito","solo_st_deceduto","solo_st_asintomatico","solo_st_lieve_pau_severo","st_lieve_pau_severo_grave_g","st_lieve_pau_severo_grave_d","st_asintomatico_g","st_asintomatico_d"
"2021-05-25T00:00:00.000","2",,,,,"2",,,,
"2021-05-24T00:00:00.000","26",,,,,"25","1",,,
"2021-05-23T00:00:00.000","41",,,,,"39","2",,,
"2021-05-22T00:00:00.000","50",,,,,"50",,,,
"2021-05-21T00:00:00.000","89",,,,,"89",,,,
"2021-05-20T00:00:00.000","146",,,,,"145","1",,,
"2021-05-19T00:00:00.000","248",,"1",,,"245","1","1",,
"2021-05-18T00:00:00.000","317",,,,,"315","1","1",,
"2021-05-17T00:00:00.000","296",,,,,"293","2","1",,
"2021-05-16T00:00:00.000","264",,,,,"257","6","1",,
"2021-05-15T00:00:00.000","313",,,,,"304","8","1",,
"2021-05-14T00:00:00.000","380",,,,,"362","15","3",,
"2021-05-13T00:00:00.000","429",,"7",,,"403","16","3",,
"2021-05-12T00:00:00.000","541",,"5",,,"501","29","6",,
"2021-05-11T00:00:00.000","544",,"6",,,"473","64","1",,
"2021-05-10T00:00:00.000","714",,"21","1",,"603","84","5",,
"2021-05-09T00:00:00.000","537",,"5",,,"449","77","6",,
"2021-05-08T00:00:00.000","583",,"8",,,"460","112","3",,
"2021-05-07T00:00:00.000","676",,"23",,,"519","131","3",,
"2021-05-06T00:00:00.000","727",,"43",,,"496","185","3",,
"2021-05-05T00:00:00.000","938",,"32",,,"602","300","4",,
"2021-05-04T00:00:00.000","932",,"62",,,"518","348","4",,
"2021-05-03T00:00:00.000","1031",,"47",,,"524","447","13",,
"2021-05-02T00:00:00.000","796",,"13",,,"429","344","10",,
"2021-05-01T00:00:00.000","975",,"22",,,"483","456","14",,
"2021-04-30T00:00:00.000","907",,"47",,,"415","435","10",,
"2021-04-29T00:00:00.000","965",,"63",,,"417","476","9",,
"2021-04-28T00:00:00.000","1071",,"88",,,"413","561","9",,
"2021-04-27T00:00:00.000","1248",,"81","1",,"456","687","23",,
"2021-04-26T00:00:00.000","1329",,"80",,,"497","730","22",,
"2021-04-25T00:00:00.000","1176",,"32","1",,"422","703","18",,
"2021-04-24T00:00:00.000","1175",,"38",,,"403","721","13",,
"2021-04-23T00:00:00.000","1348",,"75",,,"448","807","18",,
"2021-04-22T00:00:00.000","1302",,"102",,,"398","784","18",,
"2021-04-21T00:00:00.000","1448",,"99",,,"421","907","21",,
"2021-04-20T00:00:00.000","1489",,"114","1",,"392","955","27",,
"2021-04-19T00:00:00.000","1488",,"102","1",,"303","1058","24",,
"2021-04-18T00:00:00.000","1219",,"35",,,"209","951","24",,
"2021-04-17T00:00:00.000","1220",,"54","1",,"213","939","13",,
"2021-04-16T00:00:00.000","1288",,"77",,,"170","1002","39",,
"2021-04-15T00:00:00.000","1355",,"116",,,"122","1091","26",,
"2021-04-14T00:00:00.000","1386",,"130",,,"87","1143","26",,
"2021-04-13T00:00:00.000","1541",,"128",,,"82","1304","27",,
"2021-04-12T00:00:00.000","1578",,"115",,,"84","1344","35",,
"2021-04-11T00:00:00.000","1216",,"48","1",,"45","1097","25",,
"2021-04-10T00:00:00.000","1451",,"100",,,"56","1271","24",,
"2021-04-09T00:00:00.000","1387",,"134",,,"40","1176","37",,
"2021-04-08T00:00:00.000","1547",,"179","3",,"47","1290","28",,
"2021-04-07T00:00:00.000","1685",,"202",,,"35","1408","40",,
"2021-04-06T00:00:00.000","1706",,"181",,,"43","1439","43",,
"2021-04-05T00:00:00.000","1344",,"66","1",,"40","1202","35",,
"2021-04-04T00:00:00.000","1321",,"34",,,"23","1227","37",,
"2021-04-03T00:00:00.000","1418",,"123",,,"34","1228","33",,
"2021-04-02T00:00:00.000","1718",,"144","1",,"41","1481","51",,
"2021-04-01T00:00:00.000","2105",,"195","2",,"36","1812","60",,
"2021-03-31T00:00:00.000","1848",,"248","2",,"24","1518","56",,
"2021-03-30T00:00:00.000","2198",,"217","1",,"33","1895","52",,
"2021-03-29T00:00:00.000","2526",,"221","1",,"31","2201","72",,
"2021-03-28T00:00:00.000","1972",,"93",,,"33","1784","62",,
"2021-03-27T00:00:00.000","2224",,"234",,,"29","1902","59",,
"2021-03-26T00:00:00.000","2448",,"272","1",,"26","2086","63",,
"2021-03-25T00:00:00.000","2541",,"364",,,"26","2069","82",,
"2021-03-24T00:00:00.000","2715",,"342","1",,"35","2261","76",,
"2021-03-23T00:00:00.000","2738",,"355",,,"24","2262","97",,
"2021-03-22T00:00:00.000","3118",,"362",,,"32","2644","80",,
"2021-03-21T00:00:00.000","2508",,"127","1",,"21","2287","72",,
"2021-03-20T00:00:00.000","2763",,"239","1",,"22","2438","63",,
"2021-03-19T00:00:00.000","2791",,"299","1",,"31","2394","66",,
"2021-03-18T00:00:00.000","2862",,"395","2",,"32","2351","82",,
"2021-03-17T00:00:00.000","3114",,"413",,,"31","2582","88",,
"2021-03-16T00:00:00.000","3167",,"456","1",,"34","2586","90",,
"2021-03-15T00:00:00.000","3717",,"436","1",,"40","3136","104",,
"2021-03-14T00:00:00.000","2858",,"160",,,"30","2584","84",,
"2021-03-13T00:00:00.000","2993",,"336","1",,"21","2552","83",,
"2021-03-12T00:00:00.000","3405",,"432",,,"31","2841","101",,
"2021-03-11T00:00:00.000","3290",,"444","2",,"29","2742","73",,
"2021-03-10T00:00:00.000","4010",,"568",,,"34","3287","121",,
"2021-03-09T00:00:00.000","3563",,"493","1",,"31","2961","77",,
"2021-03-08T00:00:00.000","4063",,"434","1",,"36","3481","111",,
