"data_inizio_sintomi","casi_totali","nessuno_stato_clinico","solo_st_guarito","solo_st_deceduto","solo_st_asintomatico","solo_st_lieve_pau_severo","st_lieve_pau_severo_grave_g","st_lieve_pau_severo_grave_d","st_asintomatico_g","st_asintomatico_d"
"2021-08-31T00:00:00.000","7",,,,,"7",,,,
"2021-08-30T00:00:00.000","54",,,,,"54",,,,
"2021-08-29T00:00:00.000","31",,,,,"31",,,,
"2021-08-28T00:00:00.000","75",,,,,"75",,,,
"2021-08-27T00:00:00.000","81",,,,,"81",,,,
"2021-08-26T00:00:00.000","96",,,,,"96",,,,
"2021-08-25T00:00:00.000","162",,,,,"162",,,,
"2021-08-24T00:00:00.000","188",,,,,"188",,,,
"2021-08-23T00:00:00.000","262",,,,,"261","1",,,
"2021-08-22T00:00:00.000","264",,,,,"263",,"1",,
"2021-08-21T00:00:00.000","253",,,,,"251","2",,,
"2021-08-20T00:00:00.000","255",,,,,"246","6","3",,
"2021-08-19T00:00:00.000","241",,,,,"234","6","1",,
"2021-08-18T00:00:00.000","301",,,,,"283","16","2",,
"2021-08-17T00:00:00.000","308",,"1",,,"278","29",,,
"2021-08-16T00:00:00.000","314",,"3",,,"278","32","1",,
"2021-08-15T00:00:00.000","291",,"1",,,"237","51","2",,
"2021-08-14T00:00:00.000","261",,"1",,,"201","57","2",,
"2021-08-13T00:00:00.000","271",,"3",,,"186","78","4",,
"2021-08-12T00:00:00.000","305",,"8",,,"194","100","3",,
"2021-08-11T00:00:00.000","326",,"4",,,"181","139","2",,
"2021-08-10T00:00:00.000","385",,"4",,,"208","171","2",,
"2021-08-09T00:00:00.000","378",,"6",,,"167","203","2",,
"2021-08-08T00:00:00.000","368",,"7",,,"161","199","1",,
"2021-08-07T00:00:00.000","359",,"11",,,"102","246",,,
"2021-08-06T00:00:00.000","367",,"13",,,"73","277","4",,
"2021-08-05T00:00:00.000","374",,"15",,,"63","295","1",,
"2021-08-04T00:00:00.000","425",,"14",,,"45","364","2",,
"2021-08-03T00:00:00.000","434",,"9",,,"45","373","7",,
"2021-08-02T00:00:00.000","437",,"15",,,"46","374","2",,
"2021-08-01T00:00:00.000","432",,"18",,,"32","380","2",,
"2021-07-31T00:00:00.000","401",,"11",,,"34","355","1",,
"2021-07-30T00:00:00.000","374",,"13",,,"29","329","3",,
"2021-07-29T00:00:00.000","382",,"18",,,"31","331","1","1",
"2021-07-28T00:00:00.000","450",,"19",,,"20","408","3",,
"2021-07-27T00:00:00.000","473",,"16",,,"17","434","6",,
"2021-07-26T00:00:00.000","477",,"17",,,"21","439",,,
"2021-07-25T00:00:00.000","444",,"15",,,"17","409","3",,
"2021-07-24T00:00:00.000","384",,"12",,,"14","357","1",,
"2021-07-23T00:00:00.000","405",,"12",,,"18","374","1",,
"2021-07-22T00:00:00.000","400",,"17",,,"11","370","2",,
"2021-07-21T00:00:00.000","417",,"12",,,"15","388","2",,
"2021-07-20T00:00:00.000","410",,"9",,,"12","389",,,
"2021-07-19T00:00:00.000","391",,"17",,,"9","365",,,
"2021-07-18T00:00:00.000","305",,"8",,,"13","282","2",,
"2021-07-17T00:00:00.000","276",,"7",,,"15","253","1",,
"2021-07-16T00:00:00.000","291",,"6",,,"12","273",,,
"2021-07-15T00:00:00.000","319",,"9",,,"11","297","2",,
"2021-07-14T00:00:00.000","286",,"13",,,"7","266",,,
"2021-07-13T00:00:00.000","279",,"7",,,"5","264","3",,
"2021-07-12T00:00:00.000","293",,"7",,,"12","272","2",,
"2021-07-11T00:00:00.000","222",,"3",,,"4","215",,,
"2021-07-10T00:00:00.000","182",,"3",,,"5","174",,,
"2021-07-09T00:00:00.000","185",,"5",,,"1","179",,,
"2021-07-08T00:00:00.000","162",,"4",,,"8","148","2",,
"2021-07-07T00:00:00.000","162",,"4",,,"4","154",,,
"2021-07-06T00:00:00.000","155",,"3",,,"3","149",,,
"2021-07-05T00:00:00.000","127",,"3",,,"1","122","1",,
"2021-07-04T00:00:00.000","116",,"2",,,"3","111",,,
"2021-07-03T00:00:00.000","103",,"7",,,"2","93","1",,
"2021-07-02T00:00:00.000","91",,,,,"2","88","1",,
"2021-07-01T00:00:00.000","97",,"7",,,"2","88",,,
"2021-06-30T00:00:00.000","85",,"5",,,"1","79",,,
"2021-06-29T00:00:00.000","104",,"4",,,"1","99",,,
"2021-06-28T00:00:00.000","86",,"5",,,"1","79","1",,
"2021-06-27T00:00:00.000","70",,"4",,,"2","63","1",,
"2021-06-26T00:00:00.000","54",,"3",,,"2","49",,,
"2021-06-25T00:00:00.000","61",,"2",,,"5","53","1",,
"2021-06-24T00:00:00.000","83",,"5",,,"2","75","1",,
"2021-06-23T00:00:00.000","81",,"3",,,"8","69","1",,
"2021-06-22T00:00:00.000","78",,"3",,,"11","63","1",,
"2021-06-21T00:00:00.000","60",,"2",,,"2","56",,,
"2021-06-20T00:00:00.000","69",,"2",,,"3","64",,,
"2021-06-19T00:00:00.000","77",,"2",,,"3","72",,,
"2021-06-18T00:00:00.000","53",,"1",,,"4","48",,,
"2021-06-17T00:00:00.000","70",,"3",,,"1","66",,,
"2021-06-16T00:00:00.000","108",,"3",,,"9","96",,,
"2021-06-15T00:00:00.000","85",,"4",,,"2","78",,"1",
"2021-06-14T00:00:00.000","117",,"10",,,"5","102",,,
"2021-06-13T00:00:00.000","89",,"3",,,"3","82","1",,
"2021-06-12T00:00:00.000","104",,"5",,,"2","96","1",,
"2021-06-11T00:00:00.000","103",,"6",,,"3","90","4",,
"2021-06-10T00:00:00.000","127",,"9",,,"2","116",,,
"2021-06-09T00:00:00.000","182",,"5",,,"1","175","1",,
"2021-06-08T00:00:00.000","166",,"9",,,"2","154","1",,
"2021-06-07T00:00:00.000","186",,"13",,,"2","169","1","1",
"2021-06-06T00:00:00.000","140",,"8",,,,"130","2",,
"2021-06-05T00:00:00.000","194",,"10",,,"2","181","1",,
"2021-06-04T00:00:00.000","194",,"6",,,,"184","4",,
"2021-06-03T00:00:00.000","217",,"25",,,,"190","2",,
"2021-06-02T00:00:00.000","212",,"13",,,"1","197","1",,
"2021-06-01T00:00:00.000","283",,"20",,,"2","260","1",,
"2021-05-31T00:00:00.000","235",,"17",,,"2","213","2","1",
"2021-05-30T00:00:00.000","179",,"8",,,,"169","2",,
"2021-05-29T00:00:00.000","225",,"6",,,"4","214","1",,
"2021-05-28T00:00:00.000","265",,"17",,,"3","240","4","1",
"2021-05-27T00:00:00.000","271",,"17",,,"1","247","6",,
"2021-05-26T00:00:00.000","305",,"22",,,"4","276","3",,
"2021-05-25T00:00:00.000","305",,"27",,,"3","271","4",,
"2021-05-24T00:00:00.000","360",,"25",,,"2","330","3",,
"2021-05-23T00:00:00.000","321",,"15",,,"2","303","1",,
"2021-05-22T00:00:00.000","324",,"14",,,"4","304","2",,
"2021-05-21T00:00:00.000","375",,"21",,,"3","349","2",,
"2021-05-20T00:00:00.000","434",,"45",,,"3","379","6","1",
"2021-05-19T00:00:00.000","490",,"53",,,"5","429","3",,
"2021-05-18T00:00:00.000","539",,"42",,,"4","485","7","1",
"2021-05-17T00:00:00.000","492",,"37",,,"1","444","8","2",
"2021-05-16T00:00:00.000","422",,"16",,,"2","400","4",,
"2021-05-15T00:00:00.000","442",,"17",,,"2","415","7","1",
"2021-05-14T00:00:00.000","531",,"21",,,"1","502","7",,
"2021-05-13T00:00:00.000","569",,"45","1",,"2","509","12",,
"2021-05-12T00:00:00.000","668",,"42",,,"1","608","17",,
"2021-05-11T00:00:00.000","637",,"41",,,,"586","10",,
"2021-05-10T00:00:00.000","828",,"52","1",,,"762","11","2",
"2021-05-09T00:00:00.000","604",,"26",,,,"570","8",,
"2021-05-08T00:00:00.000","652",,"28",,,"1","615","8",,
"2021-05-07T00:00:00.000","775",,"50",,,,"721","4",,
"2021-05-06T00:00:00.000","812",,"76",,,"1","729","6",,
"2021-05-05T00:00:00.000","1040",,"71",,,"1","955","11","2",
"2021-05-04T00:00:00.000","1009",,"83",,,,"920","6",,
"2021-05-03T00:00:00.000","1129",,"82","1",,,"1025","20","1",
"2021-05-02T00:00:00.000","837",,"31",,,,"793","13",,
"2021-05-01T00:00:00.000","1031",,"39",,,,"973","19",,
"2021-04-30T00:00:00.000","965",,"65",,,,"885","15",,
"2021-04-29T00:00:00.000","1044",,"81","1",,,"946","15","1",
"2021-04-28T00:00:00.000","1157",,"111",,,,"1029","16","1",
"2021-04-27T00:00:00.000","1335",,"96","2",,,"1206","30","1",
"2021-04-26T00:00:00.000","1433",,"98",,,,"1308","25","2",
"2021-04-25T00:00:00.000","1213",,"47","1",,,"1145","20",,
"2021-04-24T00:00:00.000","1250",,"49",,,,"1183","18",,
"2021-04-23T00:00:00.000","1425",,"66",,,,"1335","23","1",
"2021-04-22T00:00:00.000","1374",,"106",,,,"1241","25","2",
"2021-04-21T00:00:00.000","1514",,"112",,,,"1378","24",,
"2021-04-20T00:00:00.000","1562",,"111",,,,"1416","34","1",
"2021-04-19T00:00:00.000","1581",,"100","2",,,"1451","28",,
"2021-04-18T00:00:00.000","1245",,"48",,,,"1171","26",,
"2021-04-17T00:00:00.000","1288",,"64","1",,,"1205","17","1",
"2021-04-16T00:00:00.000","1337",,"75",,,,"1218","44",,
"2021-04-15T00:00:00.000","1412",,"113",,,,"1271","28",,
"2021-04-14T00:00:00.000","1450",,"125",,,,"1296","28","1",
"2021-04-13T00:00:00.000","1596",,"115",,,,"1452","28","1",
"2021-04-12T00:00:00.000","1643",,"109","1",,,"1494","39",,
"2021-04-11T00:00:00.000","1230",,"49","1",,,"1152","28",,
"2021-04-10T00:00:00.000","1536",,"99",,,,"1406","28","3",
"2021-04-09T00:00:00.000","1463",,"129",,,,"1285","45","4",
"2021-04-08T00:00:00.000","1591",,"172","2",,,"1381","33","3",
"2021-04-07T00:00:00.000","1742",,"186",,,,"1514","40","2",
"2021-04-06T00:00:00.000","1771",,"175",,,,"1548","46","2",
"2021-04-05T00:00:00.000","1368",,"68","1",,,"1260","38","1",
"2021-04-04T00:00:00.000","1326",,"34",,,,"1254","38",,
"2021-04-03T00:00:00.000","1494",,"127",,,,"1332","33","2",
"2021-04-02T00:00:00.000","1802",,"135","1",,,"1609","54","3",
"2021-04-01T00:00:00.000","2184",,"198","2",,,"1918","65","1",
"2021-03-31T00:00:00.000","1937",,"234","1",,,"1639","60","3",
"2021-03-30T00:00:00.000","2304",,"204","1",,,"2040","56","3",
"2021-03-29T00:00:00.000","2649",,"228","1",,,"2343","74","3",
"2021-03-28T00:00:00.000","1985",,"97",,,,"1824","64",,
"2021-03-27T00:00:00.000","2321",,"225",,,,"2029","65","2",
"2021-03-26T00:00:00.000","2556",,"260","1",,,"2228","66","1",
"2021-03-25T00:00:00.000","2653",,"353",,,,"2211","87","2",
"2021-03-24T00:00:00.000","2811",,"333",,,,"2390","82","6",
"2021-03-23T00:00:00.000","2835",,"332",,,,"2399","104",,
"2021-03-22T00:00:00.000","3266",,"354",,,,"2825","83","4",
"2021-03-21T00:00:00.000","2531",,"123","1",,,"2331","75","1",
"2021-03-20T00:00:00.000","2845",,"232","2",,,"2541","69","1",
"2021-03-19T00:00:00.000","2939",,"293","1",,,"2574","70","1",
"2021-03-18T00:00:00.000","2950",,"393","1",,,"2467","87","2",
"2021-03-17T00:00:00.000","3243",,"408",,,,"2739","91","5",
"2021-03-16T00:00:00.000","3270",,"471","1",,,"2704","92","2",
"2021-03-15T00:00:00.000","3846",,"413","1",,,"3324","107","1",
"2021-03-14T00:00:00.000","2868",,"151",,,,"2630","86","1",
"2021-03-13T00:00:00.000","3096",,"325","1",,,"2682","87","1",
"2021-03-12T00:00:00.000","3551",,"412",,,,"3030","105","4",
"2021-03-11T00:00:00.000","3394",,"430","1",,,"2886","74","3",
"2021-03-10T00:00:00.000","4130",,"558",,,,"3444","123","5",
"2021-03-09T00:00:00.000","3671",,"477","1",,,"3106","82","5",
"2021-03-08T00:00:00.000","4179",,"431","1",,,"3625","115","7",
"2021-03-07T00:00:00.000","3054",,"147",,,,"2815","92",,
"2021-03-06T00:00:00.000","3365",,"341","2",,,"2956","65","1",
"2021-03-05T00:00:00.000","3850",,"471","1",,,"3262","112","4",
"2021-03-04T00:00:00.000","3479",,"417","2",,,"2948","105","7",
"2021-03-03T00:00:00.000","3691",,"460","1",,,"3150","77","3",
"2021-03-02T00:00:00.000","3652",,"495","1",,,"3071","84","1",
"2021-03-01T00:00:00.000","4354",,"429","3",,,"3806","110","6",
"2021-02-28T00:00:00.000","2404",,"140","2",,,"2195","67",,
"2021-02-27T00:00:00.000","2651",,"312",,,,"2271","65","3",
"2021-02-26T00:00:00.000","3049",,"372","2",,,"2597","75","3",
"2021-02-25T00:00:00.000","2930",,"357",,,,"2478","94","1",
"2021-02-24T00:00:00.000","2905",,"303","1",,,"2530","68","3",
"2021-02-23T00:00:00.000","2940",,"322","1",,,"2545","70","2",
"2021-02-22T00:00:00.000","3098",,"241",,,"1","2772","82","2",
"2021-02-21T00:00:00.000","2232",,"93",,,,"2083","52","4",
"2021-02-20T00:00:00.000","2503",,"228",,,,"2205","68","2",
"2021-02-19T00:00:00.000","2352",,"228",,,,"2064","55","5",
"2021-02-18T00:00:00.000","2197",,"192",,,,"1932","71","2",
"2021-02-17T00:00:00.000","2200",,"206",,,,"1945","47","2",
"2021-02-16T00:00:00.000","2036",,"184",,,,"1794","56","2",
"2021-02-15T00:00:00.000","2027",,"120","3",,,"1847","56","1",
"2021-02-14T00:00:00.000","1571",,"70",,,,"1458","43",,
"2021-02-13T00:00:00.000","1480",,"142",,,,"1309","27","2",
"2021-02-12T00:00:00.000","1439",,"116","2",,,"1289","31","1",
"2021-02-11T00:00:00.000","1371",,"80",,,,"1237","49","5",
