"data_inizio_sintomi","casi_totali","nessuno_stato_clinico","solo_st_guarito","solo_st_deceduto","solo_st_asintomatico","solo_st_lieve_pau_severo","st_lieve_pau_severo_grave_g","st_lieve_pau_severo_grave_d","st_asintomatico_g","st_asintomatico_d"
"2020-10-31T00:00:00.000","5261","25","3333","20",,"19","1756","108",,
"2020-10-30T00:00:00.000","6812","44","4407","41",,"37","2147","136",,
"2020-10-29T00:00:00.000","8331","44","5851","39",,"29","2191","177",,
"2020-10-28T00:00:00.000","6834","42","4487","41",,"22","2120","122",,
"2020-10-27T00:00:00.000","6734","40","4391","31",,"29","2130","113",,
"2020-10-26T00:00:00.000","7987","40","5294","33",,"36","2450","134",,
"2020-10-25T00:00:00.000","5156","18","2894","28",,"31","2053","132",,
"2020-10-24T00:00:00.000","5242","44","3045","7",,"22","2034","90",,
"2020-10-23T00:00:00.000","6262","42","3943","16",,"33","2132","96",,
"2020-10-22T00:00:00.000","5211","39","3086","14",,"35","1931","106",,
"2020-10-21T00:00:00.000","5366","47","3183","23",,"33","1992","88",,
"2020-10-20T00:00:00.000","5487","38","3244","12",,"36","2048","109",,
"2020-10-19T00:00:00.000","5141","46","3120","15",,"31","1855","74",,
"2020-10-18T00:00:00.000","3396","20","1755","6",,"32","1507","76",,
"2020-10-17T00:00:00.000","3315","28","1843","7",,"33","1344","60",,
"2020-10-16T00:00:00.000","3713","33","2139","22",,"26","1404","89",,
"2020-10-15T00:00:00.000","3132","30","1761","19",,"32","1244","46",,
"2020-10-14T00:00:00.000","2824","28","1627","11",,"33","1079","46",,
"2020-10-13T00:00:00.000","2474","28","1442","3",,"30","940","31",,
"2020-10-12T00:00:00.000","2614","32","1531","9",,"28","968","46",,
"2020-10-11T00:00:00.000","1440","15","667","5",,"23","695","35",,
"2020-10-10T00:00:00.000","1477","16","774","3",,"20","628","36",,
"2020-10-09T00:00:00.000","1556","12","833","6",,"23","639","43",,
"2020-10-08T00:00:00.000","1347","16","639","1",,"23","635","33",,
"2020-10-07T00:00:00.000","1121","16","516","1",,"21","539","28",,
"2020-10-06T00:00:00.000","956","13","430","6",,"16","472","19",,
"2020-10-05T00:00:00.000","986","16","464",,,"20","467","19",,
"2020-10-04T00:00:00.000","617","6","210","1",,"24","365","11",,
"2020-10-03T00:00:00.000","640","6","226","1",,"24","367","16",,
"2020-10-02T00:00:00.000","656","16","284",,,"15","328","13",,
"2020-10-01T00:00:00.000","652","6","251",,,"22","362","11",,
"2020-09-30T00:00:00.000","411","5","154",,,"8","237","7",,
"2020-09-29T00:00:00.000","325","8","114","1",,"9","189","4",,
"2020-09-28T00:00:00.000","367","5","114",,,"18","225","5",,
"2020-09-27T00:00:00.000","253","2","75",,,"16","158","2",,
"2020-09-26T00:00:00.000","212","2","65","1",,"7","134","3",,
"2020-09-25T00:00:00.000","251","4","79",,,"9","155","4",,
"2020-09-24T00:00:00.000","235","4","80",,,"14","133","4",,
"2020-09-23T00:00:00.000","251","5","68",,,"13","165",,,
"2020-09-22T00:00:00.000","246","7","77",,,"15","147",,,
"2020-09-21T00:00:00.000","243","8","78",,,"7","149","1",,
"2020-09-20T00:00:00.000","198","5","37","1",,"13","140","2",,
"2020-09-19T00:00:00.000","191","2","42",,,"13","129","5",,
"2020-09-18T00:00:00.000","215","4","52","1",,"14","144",,,
"2020-09-17T00:00:00.000","227","4","54",,,"15","153","1",,
"2020-09-16T00:00:00.000","205","3","46",,,"7","147","2",,
"2020-09-15T00:00:00.000","255","8","44","1",,"16","183","3",,
"2020-09-14T00:00:00.000","235","6","59",,,"11","156","3",,
"2020-09-13T00:00:00.000","142","2","25",,,"6","107","2",,
"2020-09-12T00:00:00.000","139","2","24",,,"11","100","2",,
"2020-09-11T00:00:00.000","185","1","48",,,"10","124","2",,
"2020-09-10T00:00:00.000","189","3","49","1",,"5","129","2",,
"2020-09-09T00:00:00.000","159","4","29",,,"13","112","1",,
"2020-09-08T00:00:00.000","194","5","58",,,"4","126","1",,
"2020-09-07T00:00:00.000","203","4","46",,,"9","139","5",,
"2020-09-06T00:00:00.000","125","1","25",,,"5","94",,,
"2020-09-05T00:00:00.000","142","2","21",,,"2","115","2",,
"2020-09-04T00:00:00.000","161","3","30",,,"3","124","1",,
"2020-09-03T00:00:00.000","164","1","28",,,"8","125","2",,
"2020-09-02T00:00:00.000","161","4","43",,,"6","108",,,
"2020-09-01T00:00:00.000","209","5","40",,,"4","154","6",,
"2020-08-31T00:00:00.000","172","3","37","1",,"9","120","2",,
"2020-08-30T00:00:00.000","132","2","26","1",,"6","97",,,
"2020-08-29T00:00:00.000","116","2","15",,,"10","88","1",,
"2020-08-28T00:00:00.000","168","6","52",,,"7","100","3",,
"2020-08-27T00:00:00.000","171","3","44",,,"9","113","2",,
"2020-08-26T00:00:00.000","206","2","46",,,"6","152",,,
"2020-08-25T00:00:00.000","218","4","32",,,"8","168","6",,
"2020-08-24T00:00:00.000","226","3","39",,,"10","165","9",,
"2020-08-23T00:00:00.000","166","4","22",,,"7","129","4",,
"2020-08-22T00:00:00.000","179","2","28",,,"6","141","2",,
"2020-08-21T00:00:00.000","176","2","32",,,"6","133","3",,
"2020-08-20T00:00:00.000","162","4","32",,,"9","117",,,
"2020-08-19T00:00:00.000","145","3","19","1",,"10","111","1",,
"2020-08-18T00:00:00.000","141","2","17","1",,"10","108","3",,
"2020-08-17T00:00:00.000","136","3","10",,,"9","112","2",,
"2020-08-16T00:00:00.000","98","1","20","1",,"3","71","2",,
"2020-08-15T00:00:00.000","97","2","11",,,"6","78",,,
"2020-08-14T00:00:00.000","78","1","8",,,"8","60","1",,
"2020-08-13T00:00:00.000","90","1","25",,,"4","59","1",,
"2020-08-12T00:00:00.000","73","2","8",,,"4","59",,,
"2020-08-11T00:00:00.000","67",,"12",,,"3","49","3",,
"2020-08-10T00:00:00.000","96","3","21",,,"1","69","2",,
"2020-08-09T00:00:00.000","49","1","5",,,"2","40","1",,
"2020-08-08T00:00:00.000","71",,"11","1",,"4","53","2",,
"2020-08-07T00:00:00.000","73","1","22",,,"1","49",,,
"2020-08-06T00:00:00.000","63",,"7",,,"1","54","1",,
"2020-08-05T00:00:00.000","59",,"11",,,"7","38","3",,
"2020-08-04T00:00:00.000","68",,"10",,,"7","50","1",,
"2020-08-03T00:00:00.000","81","1","15",,,"6","59",,,
"2020-08-02T00:00:00.000","38","1","5",,,"4","28",,,
"2020-08-01T00:00:00.000","39",,"4","1",,"4","26","4",,
"2020-07-31T00:00:00.000","37",,"11",,,,"26",,,
"2020-07-30T00:00:00.000","36",,"9","1",,"3","21","2",,
"2020-07-29T00:00:00.000","57","1","8",,,"3","42","3",,
"2020-07-28T00:00:00.000","57",,"7","1",,"2","44","3",,
"2020-07-27T00:00:00.000","46","2","8",,,"2","34",,,
"2020-07-26T00:00:00.000","35","1","3",,,"3","27","1",,
"2020-07-25T00:00:00.000","34",,"5",,,"2","26","1",,
"2020-07-24T00:00:00.000","31","1","4",,,"1","24","1",,
"2020-07-23T00:00:00.000","45","1","10",,,"2","32",,,
"2020-07-22T00:00:00.000","47","2","5",,,"5","32","3",,
"2020-07-21T00:00:00.000","38","1","10",,,"3","24",,,
"2020-07-20T00:00:00.000","50",,"8",,,"2","39","1",,
"2020-07-19T00:00:00.000","29","1","3",,,"5","15","5",,
"2020-07-18T00:00:00.000","38","1","6",,,"1","28","2",,
"2020-07-17T00:00:00.000","35",,"3",,,"1","31",,,
"2020-07-16T00:00:00.000","43",,"9",,,"4","26","4",,
"2020-07-15T00:00:00.000","51","2","5",,,"2","38","4",,
"2020-07-14T00:00:00.000","50",,"8",,,,"42",,,
"2020-07-13T00:00:00.000","50",,"8",,,,"41","1",,
"2020-07-12T00:00:00.000","33","1","5",,,,"27",,,
"2020-07-11T00:00:00.000","37","1","3",,,"4","27","2",,
"2020-07-10T00:00:00.000","66",,"10",,,"5","47","4",,
"2020-07-09T00:00:00.000","41","1","4",,,"2","30","4",,
"2020-07-08T00:00:00.000","48",,"6",,,"2","38","2",,
"2020-07-07T00:00:00.000","58","2","12","1",,"2","40","1",,
"2020-07-06T00:00:00.000","59",,"11",,,"4","44",,,
"2020-07-05T00:00:00.000","33","1","6",,,"3","22","1",,
"2020-07-04T00:00:00.000","44","1","13",,,"2","28",,,
"2020-07-03T00:00:00.000","52",,"11",,,"2","36","3",,
"2020-07-02T00:00:00.000","57",,"13",,,"2","42",,,
"2020-07-01T00:00:00.000","73","2","12","3",,"6","46","4",,
"2020-06-30T00:00:00.000","40",,"6",,,"1","28","5",,
"2020-06-29T00:00:00.000","68",,"13","2",,"4","46","3",,
"2020-06-28T00:00:00.000","34","2","5",,,,"25","2",,
"2020-06-27T00:00:00.000","48","1","13",,,"2","31","1",,
"2020-06-26T00:00:00.000","64",,"19",,,"3","40","2",,
"2020-06-25T00:00:00.000","54",,"15",,,"3","33","3",,
"2020-06-24T00:00:00.000","63","2","7",,,"5","48","1",,
"2020-06-23T00:00:00.000","45","2","6",,,"2","33","2",,
"2020-06-22T00:00:00.000","57","3","7",,,"2","42","3",,
"2020-06-21T00:00:00.000","36",,"6",,,"1","28","1",,
"2020-06-20T00:00:00.000","33","1","4","1",,"2","23","2",,
"2020-06-19T00:00:00.000","54","1","16",,,"1","36",,,
"2020-06-18T00:00:00.000","59",,"19",,,"1","36","3",,
"2020-06-17T00:00:00.000","67","1","18","1",,"4","40","3",,
"2020-06-16T00:00:00.000","76",,"16",,,"3","55","2",,
"2020-06-15T00:00:00.000","86","3","17",,,"5","55","6",,
"2020-06-14T00:00:00.000","53",,"9","1",,"2","37","4",,
"2020-06-13T00:00:00.000","56",,"8",,,"2","43","3",,
"2020-06-12T00:00:00.000","93","3","21",,,"3","65","1",,
"2020-06-11T00:00:00.000","79",,"23","1",,"2","48","5",,
"2020-06-10T00:00:00.000","90",,"17",,,"3","65","5",,
"2020-06-09T00:00:00.000","90","1","26",,,"4","59",,,
"2020-06-08T00:00:00.000","99",,"20",,,"5","70","4",,
"2020-06-07T00:00:00.000","46",,"7",,,"4","33","2",,
"2020-06-06T00:00:00.000","68",,"19",,,"3","44","2",,
"2020-06-05T00:00:00.000","120",,"47",,,"4","67","2",,
"2020-06-04T00:00:00.000","89","1","36",,,"3","44","5",,
"2020-06-03T00:00:00.000","97",,"21",,,"5","67","4",,
"2020-06-02T00:00:00.000","43",,"10",,,"3","28","2",,
"2020-06-01T00:00:00.000","131","2","35",,,"4","82","8",,
"2020-05-31T00:00:00.000","37",,"5",,,"4","26","2",,
"2020-05-30T00:00:00.000","88",,"25",,,,"62","1",,
"2020-05-29T00:00:00.000","100","3","23","2",,,"67","5",,
"2020-05-28T00:00:00.000","126","1","49",,,"2","68","6",,
"2020-05-27T00:00:00.000","148","2","47","1",,"4","89","5",,
"2020-05-26T00:00:00.000","131",,"32","2",,"4","91","2",,
"2020-05-25T00:00:00.000","171","3","50",,,,"106","12",,
"2020-05-24T00:00:00.000","63","1","13",,,"2","43","4",,
"2020-05-23T00:00:00.000","82",,"18",,,"4","55","5",,
"2020-05-22T00:00:00.000","129","1","36","1",,"4","78","9",,
"2020-05-21T00:00:00.000","157","4","51","1",,"5","93","3",,
"2020-05-20T00:00:00.000","180","3","60","1",,"6","105","5",,
"2020-05-19T00:00:00.000","156","2","45","1",,"8","94","6",,
"2020-05-18T00:00:00.000","177","1","50","1",,"3","117","5",,
"2020-05-17T00:00:00.000","100","2","31","1",,"2","58","6",,
"2020-05-16T00:00:00.000","129","2","45","2",,"3","72","5",,
"2020-05-15T00:00:00.000","215","1","63","2",,"8","138","3",,
"2020-05-14T00:00:00.000","190","2","85","1",,"8","89","5",,
"2020-05-13T00:00:00.000","233","3","94","4",,"4","117","11",,
"2020-05-12T00:00:00.000","267","2","115","5",,"7","123","15",,
"2020-05-11T00:00:00.000","272","4","107","2",,"6","135","18",,
"2020-05-10T00:00:00.000","168","3","64",,,"4","84","13",,
"2020-05-09T00:00:00.000","151","1","70","3",,"3","66","8",,
"2020-05-08T00:00:00.000","272","4","102","2",,"8","146","10",,
"2020-05-07T00:00:00.000","274","1","117","10",,"5","132","9",,
"2020-05-06T00:00:00.000","329","5","160","10",,"6","136","12",,
"2020-05-05T00:00:00.000","339","3","153","7",,"2","153","21",,
"2020-05-04T00:00:00.000","383","5","190","7",,"6","155","20",,
"2020-05-03T00:00:00.000","196","1","79","1",,"4","96","15",,
"2020-05-02T00:00:00.000","221","3","86","5",,"4","106","17",,
"2020-05-01T00:00:00.000","334","2","130","3",,"3","172","24",,
"2020-04-30T00:00:00.000","511",,"271","20",,"6","184","30",,
"2020-04-29T00:00:00.000","492","6","289","6",,"6","165","20",,
"2020-04-28T00:00:00.000","427","1","194","7",,"4","189","32",,
"2020-04-27T00:00:00.000","503","4","195","10",,"5","252","37",,
"2020-04-26T00:00:00.000","259","1","74","13",,"1","147","23",,
"2020-04-25T00:00:00.000","354","2","126","15",,"8","163","40",,
"2020-04-24T00:00:00.000","545","3","251","14",,"4","224","49",,
"2020-04-23T00:00:00.000","604","1","255","21",,"8","264","55",,
"2020-04-22T00:00:00.000","517","1","164","11",,"5","286","50",,
"2020-04-21T00:00:00.000","435","1","151","20",,"2","223","38",,
"2020-04-20T00:00:00.000","835","7","255","18",,"12","447","96",,
"2020-04-19T00:00:00.000","369","3","106","20",,"8","185","47",,
"2020-04-18T00:00:00.000","434","1","124","18",,"4","234","53",,
"2020-04-17T00:00:00.000","752","5","235","27",,"10","388","87",,
"2020-04-16T00:00:00.000","691","4","221","17",,"14","356","79",,
"2020-04-15T00:00:00.000","1027","8","318","42",,"14","554","91",,
"2020-04-14T00:00:00.000","744","5","195","27",,"15","411","91",,
"2020-04-13T00:00:00.000","516","6","91","22",,"8","313","76",,
"2020-04-12T00:00:00.000","630","1","91","12",,"7","401","118",,
"2020-04-11T00:00:00.000","658","1","174","31",,"4","351","97",,
"2020-04-10T00:00:00.000","1307","5","327","45",,"10","711","209",,
"2020-04-09T00:00:00.000","918","2","227","49",,"8","491","141",,
"2020-04-08T00:00:00.000","872","7","189","29",,"5","523","119",,
"2020-04-07T00:00:00.000","1024","4","273","52",,"16","512","167",,
"2020-04-06T00:00:00.000","1000","5","258","46",,"11","580","100",,
"2020-04-05T00:00:00.000","789","9","152","24",,"12","475","117",,
"2020-04-04T00:00:00.000","910","2","228","35",,"5","519","121",,
"2020-04-03T00:00:00.000","1167","1","199","49",,"10","743","165",,
"2020-04-02T00:00:00.000","1086","5","241","46",,"13","638","143",,
"2020-04-01T00:00:00.000","1840","11","379","69",,"13","1089","279",,
"2020-03-31T00:00:00.000","1038","3","182","23",,"6","676","148",,
"2020-03-30T00:00:00.000","1542","15","275","35",,"18","981","218",,
"2020-03-29T00:00:00.000","848","1","91","18",,"12","564","162",,
"2020-03-28T00:00:00.000","1222","5","170","35",,"17","791","204",,
"2020-03-27T00:00:00.000","1405","6","238","31",,"15","901","214",,
"2020-03-26T00:00:00.000","1307","20","207","31",,"18","839","192",,
"2020-03-25T00:00:00.000","1649","11","228","31",,"18","1066","295",,
"2020-03-24T00:00:00.000","1394","6","215","24",,"17","876","256",,
"2020-03-23T00:00:00.000","1808","11","209","30",,"25","1207","326",,
"2020-03-22T00:00:00.000","1444","10","132","24",,"12","975","291",,
"2020-03-21T00:00:00.000","1435","6","163","35",,"10","940","281",,
"2020-03-20T00:00:00.000","2643","11","281","43",,"25","1731","552",,
"2020-03-19T00:00:00.000","1680","8","190","31",,"29","1098","324",,
"2020-03-18T00:00:00.000","1865","7","205","24",,"21","1237","371",,
"2020-03-17T00:00:00.000","1818","4","161","27",,"20","1248","358",,
"2020-03-16T00:00:00.000","2261","10","220","37",,"27","1564","403",,
"2020-03-15T00:00:00.000","2597","28","204","44",,"25","1781","515",,
"2020-03-14T00:00:00.000","2033","11","239","20",,"15","1313","435",,
"2020-03-13T00:00:00.000","2282","12","205","34",,"27","1552","452",,
"2020-03-12T00:00:00.000","2127","10","192","21",,"21","1428","455",,
"2020-03-11T00:00:00.000","1881","8","165","20",,"24","1265","399",,
"2020-03-10T00:00:00.000","3123","22","278","30",,"35","2053","705",,
"2020-03-09T00:00:00.000","2173","18","221","24",,"26","1461","423",,
"2020-03-08T00:00:00.000","1779","15","119","11",,"17","1232","385",,
"2020-03-07T00:00:00.000","1598","9","105","14",,"15","1098","357",,
"2020-03-06T00:00:00.000","1627","11","152","30",,"14","1060","360",,
"2020-03-05T00:00:00.000","1498","24","132","10",,"7","979","346",,
"2020-03-04T00:00:00.000","1109","11","90","12",,"13","738","245",,
"2020-03-03T00:00:00.000","1371","22","124","9",,"11","855","350",,
"2020-03-02T00:00:00.000","1186","8","75","8",,"13","793","289",,
"2020-03-01T00:00:00.000","1594","12","108","11",,"12","1042","409",,
"2020-02-29T00:00:00.000","690","5","42","6",,"6","440","191",,
"2020-02-28T00:00:00.000","761","7","36","7",,"8","529","174",,
"2020-02-27T00:00:00.000","566","4","33","12",,"9","372","136",,
"2020-02-26T00:00:00.000","475","2","21",,,"7","324","121",,
"2020-02-25T00:00:00.000","541","3","24","2",,"12","371","129",,
"2020-02-24T00:00:00.000","442","1","30","2",,"11","292","106",,
"2020-02-23T00:00:00.000","347","5","12","4",,"9","236","81",,
"2020-02-22T00:00:00.000","276","7","10","2",,"13","197","47",,
"2020-02-21T00:00:00.000","224",,"10","1",,"4","156","53",,
,"160629","25414","17826","236","17218","1777","1500","461","95361","836"
