"data_inizio_sintomi","casi_totali","nessuno_stato_clinico","solo_st_guarito","solo_st_deceduto","solo_st_asintomatico","solo_st_lieve_pau_severo","st_lieve_pau_severo_grave_g","st_lieve_pau_severo_grave_d","st_asintomatico_g","st_asintomatico_d"
"2020-08-13T00:00:00.000","87","1","24",,,"3","58","1",,
"2020-08-12T00:00:00.000","67","1","10",,,"1","55",,,
"2020-08-11T00:00:00.000","65",,"12","1",,"2","48","2",,
"2020-08-10T00:00:00.000","94","2","22",,,"2","66","2",,
"2020-08-09T00:00:00.000","47","1","5",,,"1","39","1",,
"2020-08-08T00:00:00.000","68",,"12","1",,"3","50","2",,
"2020-08-07T00:00:00.000","70",,"25",,,,"45",,,
"2020-08-06T00:00:00.000","64",,"9",,,,"54","1",,
"2020-08-05T00:00:00.000","53",,"10",,,"2","38","3",,
"2020-08-04T00:00:00.000","65",,"10",,,"5","49","1",,
"2020-08-03T00:00:00.000","77",,"16",,,"3","58",,,
"2020-08-02T00:00:00.000","33",,"6",,,,"27",,,
"2020-08-01T00:00:00.000","37",,"5","1",,"5","22","4",,
"2020-07-31T00:00:00.000","34",,"10",,,,"24",,,
"2020-07-30T00:00:00.000","33",,"10","1",,,"21","1",,
"2020-07-29T00:00:00.000","54","1","8",,,"1","41","3",,
"2020-07-28T00:00:00.000","56","1","7","1",,"3","41","3",,
"2020-07-27T00:00:00.000","43","2","8",,,,"33",,,
"2020-07-26T00:00:00.000","33","1","3",,,"2","26","1",,
"2020-07-25T00:00:00.000","32",,"5",,,"2","25",,,
"2020-07-24T00:00:00.000","31",,"5",,,"2","23","1",,
"2020-07-23T00:00:00.000","44","1","10",,,"1","32",,,
"2020-07-22T00:00:00.000","44","1","5","1",,"4","30","3",,
"2020-07-21T00:00:00.000","37",,"13",,,"2","22",,,
"2020-07-20T00:00:00.000","47","3","6",,,"1","36","1",,
"2020-07-19T00:00:00.000","28","1","5","1",,"2","15","4",,
"2020-07-18T00:00:00.000","35","1","6",,,,"26","2",,
"2020-07-17T00:00:00.000","34",,"5",,,"1","28",,,
"2020-07-16T00:00:00.000","39",,"10",,,"2","24","3",,
"2020-07-15T00:00:00.000","47","2","5",,,"1","35","4",,
"2020-07-14T00:00:00.000","50","1","10",,,"2","37",,,
"2020-07-13T00:00:00.000","52","1","9",,,"1","40","1",,
"2020-07-12T00:00:00.000","33","1","6",,,,"26",,,
"2020-07-11T00:00:00.000","36","2","4","1",,"1","26","2",,
"2020-07-10T00:00:00.000","61",,"11",,,"4","42","4",,
"2020-07-09T00:00:00.000","41","1","6","1",,"1","29","3",,
"2020-07-08T00:00:00.000","48","1","8","2",,"2","34","1",,
"2020-07-07T00:00:00.000","53","3","11","1",,"1","36","1",,
"2020-07-06T00:00:00.000","53","1","11",,,,"41",,,
"2020-07-05T00:00:00.000","32",,"9",,,"2","20","1",,
"2020-07-04T00:00:00.000","43","1","13",,,"1","28",,,
"2020-07-03T00:00:00.000","52",,"13",,,"3","34","2",,
"2020-07-02T00:00:00.000","58",,"17",,,"1","40",,,
"2020-07-01T00:00:00.000","70",,"16","3",,"3","44","4",,
"2020-06-30T00:00:00.000","39","1","6",,,"2","25","5",,
"2020-06-29T00:00:00.000","71","1","16","2",,"5","44","3",,
"2020-06-28T00:00:00.000","35","3","5",,,"2","24","1",,
"2020-06-27T00:00:00.000","48","3","14",,,"1","30",,,
"2020-06-26T00:00:00.000","60","2","18",,,"2","36","2",,
"2020-06-25T00:00:00.000","51","1","14",,,,"33","3",,
"2020-06-24T00:00:00.000","58","1","7",,,"4","45","1",,
"2020-06-23T00:00:00.000","41",,"6",,,"1","32","2",,
"2020-06-22T00:00:00.000","53","2","11",,,,"37","3",,
"2020-06-21T00:00:00.000","35",,"7",,,"1","26","1",,
"2020-06-20T00:00:00.000","31",,"5","1",,,"23","2",,
"2020-06-19T00:00:00.000","54","1","17",,,"1","35",,,
"2020-06-18T00:00:00.000","61","1","22",,,"5","30","3",,
"2020-06-17T00:00:00.000","63",,"21","1",,"2","36","3",,
"2020-06-16T00:00:00.000","74","1","18",,,,"53","2",,
"2020-06-15T00:00:00.000","80","1","18",,,"3","52","6",,
"2020-06-14T00:00:00.000","52",,"10","1",,"3","35","3",,
"2020-06-13T00:00:00.000","53",,"9",,,"1","40","3",,
"2020-06-12T00:00:00.000","92","2","23",,,"1","65","1",,
"2020-06-11T00:00:00.000","76",,"24","1",,"1","46","4",,
"2020-06-10T00:00:00.000","89","2","21",,,"2","61","3",,
"2020-06-09T00:00:00.000","88","1","28",,,"5","54",,,
"2020-06-08T00:00:00.000","94",,"22",,,"2","66","4",,
"2020-06-07T00:00:00.000","42",,"7",,,"3","31","1",,
"2020-06-06T00:00:00.000","63",,"19",,,"2","40","2",,
"2020-06-05T00:00:00.000","119","1","50",,,"2","64","2",,
"2020-06-04T00:00:00.000","86","1","37",,,"3","40","5",,
"2020-06-03T00:00:00.000","97","2","25",,,"3","64","3",,
"2020-06-02T00:00:00.000","41",,"10",,,"4","25","2",,
"2020-06-01T00:00:00.000","130","1","40",,,"2","80","7",,
"2020-05-31T00:00:00.000","35",,"7",,,"3","23","2",,
"2020-05-30T00:00:00.000","88","2","23",,,,"62","1",,
"2020-05-29T00:00:00.000","97","2","26","2",,"3","61","3",,
"2020-05-28T00:00:00.000","123","1","48",,,,"68","6",,
"2020-05-27T00:00:00.000","145","1","53","1",,"1","84","5",,
"2020-05-26T00:00:00.000","127",,"32","2",,"4","87","2",,
"2020-05-25T00:00:00.000","173","4","53",,,"4","101","11",,
"2020-05-24T00:00:00.000","63","1","15",,,"5","39","3",,
"2020-05-23T00:00:00.000","78","1","17",,,,"55","5",,
"2020-05-22T00:00:00.000","122","1","34","1",,"1","76","9",,
"2020-05-21T00:00:00.000","152","3","54","2",,"5","86","2",,
"2020-05-20T00:00:00.000","175","3","63","1",,"3","100","5",,
"2020-05-19T00:00:00.000","148",,"45","1",,"5","91","6",,
"2020-05-18T00:00:00.000","178","1","55","1",,"3","113","5",,
"2020-05-17T00:00:00.000","99","2","33","1",,"2","55","6",,
"2020-05-16T00:00:00.000","126","1","47","2",,"2","69","5",,
"2020-05-15T00:00:00.000","214","2","71","2",,"8","128","3",,
"2020-05-14T00:00:00.000","184","1","87","1",,"6","84","5",,
"2020-05-13T00:00:00.000","229","1","103","4",,"2","108","11",,
"2020-05-12T00:00:00.000","263","1","119","5",,"5","118","15",,
"2020-05-11T00:00:00.000","261","2","110","2",,"4","126","17",,
"2020-05-10T00:00:00.000","165","3","68",,,"2","80","12",,
"2020-05-09T00:00:00.000","150","1","74","3",,"3","61","8",,
"2020-05-08T00:00:00.000","267","4","104","2",,"5","142","10",,
"2020-05-07T00:00:00.000","277",,"129","10",,"3","126","9",,
"2020-05-06T00:00:00.000","330","7","166","10",,"7","128","12",,
"2020-05-05T00:00:00.000","349","6","166","7",,"2","147","21",,
"2020-05-04T00:00:00.000","381","4","196","7",,"5","149","20",,
"2020-05-03T00:00:00.000","195","1","81","1",,"3","95","14",,
"2020-05-02T00:00:00.000","215","2","87","5",,"1","104","16",,
"2020-05-01T00:00:00.000","334","1","136","4",,"1","168","24",,
"2020-04-30T00:00:00.000","508","1","279","20",,"1","177","30",,
"2020-04-29T00:00:00.000","492","4","295","6",,"6","161","20",,
"2020-04-28T00:00:00.000","434","2","211","7",,"6","176","32",,
"2020-04-27T00:00:00.000","507","2","208","10",,"2","249","36",,
"2020-04-26T00:00:00.000","261","1","78","13",,,"146","23",,
"2020-04-25T00:00:00.000","354","1","133","15",,"3","162","40",,
"2020-04-24T00:00:00.000","553","3","264","14",,"5","218","49",,
"2020-04-23T00:00:00.000","604","1","266","21",,"8","254","54",,
"2020-04-22T00:00:00.000","514","3","168","10",,"5","278","50",,
"2020-04-21T00:00:00.000","438","1","160","20",,"4","215","38",,
"2020-04-20T00:00:00.000","828","5","261","17",,"11","439","95",,
"2020-04-19T00:00:00.000","363","3","107","20",,"8","179","46",,
"2020-04-18T00:00:00.000","437","1","130","19",,"2","232","53",,
"2020-04-17T00:00:00.000","750","7","244","27",,"6","379","87",,
"2020-04-16T00:00:00.000","690","7","230","17",,"10","348","78",,
"2020-04-15T00:00:00.000","1020","6","329","42",,"12","540","91",,
"2020-04-14T00:00:00.000","741","2","208","27",,"11","403","90",,
"2020-04-13T00:00:00.000","508","3","97","22",,"5","305","76",,
"2020-04-12T00:00:00.000","629","1","96","12",,"5","398","117",,
"2020-04-11T00:00:00.000","656",,"178","31",,"5","346","96",,
"2020-04-10T00:00:00.000","1314","7","338","45",,"12","703","209",,
"2020-04-09T00:00:00.000","918","3","239","49",,"7","479","141",,
"2020-04-08T00:00:00.000","873","8","196","29",,"6","515","119",,
"2020-04-07T00:00:00.000","1029","6","285","52",,"18","501","167",,
"2020-04-06T00:00:00.000","1003","4","278","46",,"6","569","100",,
"2020-04-05T00:00:00.000","788","10","152","24",,"10","475","117",,
"2020-04-04T00:00:00.000","914","3","239","36",,"5","511","120",,
"2020-04-03T00:00:00.000","1164","1","209","49",,"10","731","164",,
"2020-04-02T00:00:00.000","1088","7","249","46",,"14","630","142",,
"2020-04-01T00:00:00.000","1837","14","386","69",,"11","1078","279",,
"2020-03-31T00:00:00.000","1041","3","194","23",,"4","669","148",,
"2020-03-30T00:00:00.000","1531","12","280","35",,"15","971","218",,
"2020-03-29T00:00:00.000","848","2","93","18",,"10","563","162",,
"2020-03-28T00:00:00.000","1216","6","174","35",,"18","779","204",,
"2020-03-27T00:00:00.000","1402","4","241","31",,"15","897","214",,
"2020-03-26T00:00:00.000","1305","20","215","31",,"17","831","191",,
"2020-03-25T00:00:00.000","1646","9","238","31",,"14","1060","294",,
"2020-03-24T00:00:00.000","1384","5","218","24",,"15","867","255",,
"2020-03-23T00:00:00.000","1795","7","216","30",,"16","1200","326",,
"2020-03-22T00:00:00.000","1439","10","134","24",,"12","968","291",,
"2020-03-21T00:00:00.000","1433","6","164","35",,"8","939","281",,
"2020-03-20T00:00:00.000","2633","9","286","43",,"21","1722","552",,
"2020-03-19T00:00:00.000","1674","7","193","31",,"27","1092","324",,
"2020-03-18T00:00:00.000","1858","7","212","24",,"17","1228","370",,
"2020-03-17T00:00:00.000","1813","6","161","27",,"14","1247","358",,
"2020-03-16T00:00:00.000","2253","9","228","37",,"20","1556","403",,
"2020-03-15T00:00:00.000","2593","31","208","44",,"20","1776","514",,
"2020-03-14T00:00:00.000","2030","11","246","20",,"14","1304","435",,
"2020-03-13T00:00:00.000","2277","11","211","35",,"26","1543","451",,
"2020-03-12T00:00:00.000","2115","5","195","21",,"16","1423","455",,
"2020-03-11T00:00:00.000","1880","7","174","20",,"23","1257","399",,
"2020-03-10T00:00:00.000","3119","23","285","30",,"40","2036","705",,
"2020-03-09T00:00:00.000","2162","14","229","24",,"26","1447","422",,
"2020-03-08T00:00:00.000","1776","18","118","11",,"17","1227","385",,
"2020-03-07T00:00:00.000","1597","11","105","14",,"17","1093","357",,
"2020-03-06T00:00:00.000","1625","13","155","30",,"12","1055","360",,
"2020-03-05T00:00:00.000","1497","24","134","10",,"6","977","346",,
"2020-03-04T00:00:00.000","1104","10","90","12",,"11","737","244",,
"2020-03-03T00:00:00.000","1359","19","128","9",,"5","848","350",,
"2020-03-02T00:00:00.000","1176","4","78","8",,"9","788","289",,
"2020-03-01T00:00:00.000","1582","7","108","12",,"8","1039","408",,
"2020-02-29T00:00:00.000","689","5","44","6",,"5","438","191",,
"2020-02-28T00:00:00.000","754","3","38","7",,"7","525","174",,
"2020-02-27T00:00:00.000","557","2","34","12",,"5","368","136",,
"2020-02-26T00:00:00.000","470",,"21",,,"6","322","121",,
"2020-02-25T00:00:00.000","531","3","23","2",,"5","369","129",,
"2020-02-24T00:00:00.000","436","2","30","2",,"8","288","106",,
"2020-02-23T00:00:00.000","336","1","12","4",,"2","236","81",,
"2020-02-22T00:00:00.000","262",,"14","2",,"6","193","47",,
"2020-02-21T00:00:00.000","219",,"10","1",,,"155","53",,
,"106889","19538","36234","442","14348","1496","2398","727","31285","421"
