"data_inizio_sintomi","casi_totali","nessuno_stato_clinico","solo_st_guarito","solo_st_deceduto","solo_st_asintomatico","solo_st_lieve_pau_severo","st_lieve_pau_severo_grave_g","st_lieve_pau_severo_grave_d","st_asintomatico_g","st_asintomatico_d"
"2021-01-19T00:00:00.000","1311",,"436","3",,"32","804","36",,
"2021-01-18T00:00:00.000","1338",,"447","7",,"35","799","50",,
"2021-01-17T00:00:00.000","879",,"204","1",,"30","612","32",,
"2021-01-16T00:00:00.000","1085",,"411","2",,"16","619","37",,
"2021-01-15T00:00:00.000","1266",,"551","4",,"27","655","29",,
"2021-01-14T00:00:00.000","1168",,"519","10",,"20","576","43",,
"2021-01-13T00:00:00.000","1216",,"636","1",,"26","519","34",,
"2021-01-12T00:00:00.000","1408",,"819","4",,"23","512","50",,
"2021-01-11T00:00:00.000","1416",,"726","6",,"31","616","37",,
"2021-01-10T00:00:00.000","987",,"409","4",,"20","523","31",,
"2021-01-09T00:00:00.000","1294",,"638","4",,"23","585","44",,
"2021-01-08T00:00:00.000","1459",,"797","5",,"29","580","48",,
"2021-01-07T00:00:00.000","1592",,"902","5",,"27","612","46",,
"2021-01-06T00:00:00.000","1241",,"572",,,"20","613","36",,
"2021-01-05T00:00:00.000","2122",,"1282",,,"22","762","56",,
"2021-01-04T00:00:00.000","2143",,"1168","10",,"22","880","63",,
"2021-01-03T00:00:00.000","1451",,"670","1",,"12","729","39",,
"2021-01-02T00:00:00.000","1488",,"686","1",,"15","730","56",,
"2021-01-01T00:00:00.000","1474",,"512","2",,"21","902","37",,
"2020-12-31T00:00:00.000","1801",,"945","6",,"14","801","35",,
"2020-12-30T00:00:00.000","1830",,"964","4",,"15","802","45",,
"2020-12-29T00:00:00.000","1930",,"991","11",,"17","851","60",,
"2020-12-28T00:00:00.000","1681",,"756","9",,"10","856","50",,
"2020-12-27T00:00:00.000","1282",,"491","2",,"10","749","30",,
"2020-12-26T00:00:00.000","1493",,"779","3",,"10","670","31",,
"2020-12-25T00:00:00.000","1006",,"317","1",,"11","650","27",,
"2020-12-24T00:00:00.000","1357",,"637","2",,"17","667","34",,
"2020-12-23T00:00:00.000","1864",,"1074","9",,"18","699","64",,
"2020-12-22T00:00:00.000","1668",,"972","2",,"10","635","49",,
"2020-12-21T00:00:00.000","1706",,"1000","3",,"16","640","47",,
"2020-12-20T00:00:00.000","1111",,"568","2",,"4","500","37",,
"2020-12-19T00:00:00.000","1143",,"662","2",,"8","423","48",,
"2020-12-18T00:00:00.000","1513",,"982","5",,"13","465","48",,
"2020-12-17T00:00:00.000","1602",,"1033","3",,"6","516","44",,
"2020-12-16T00:00:00.000","1414",,"870","5",,"10","489","40",,
"2020-12-15T00:00:00.000","1584",,"964","12",,"7","557","44",,
"2020-12-14T00:00:00.000","1726",,"1077","7",,"11","590","41",,
"2020-12-13T00:00:00.000","1171",,"633","4",,"7","490","37",,
"2020-12-12T00:00:00.000","1200",,"580","3",,"6","571","40",,
"2020-12-11T00:00:00.000","1937",,"1147","4",,"12","706","68",,
"2020-12-10T00:00:00.000","1816",,"1039","11",,"14","694","58",,
"2020-12-09T00:00:00.000","1817",,"994","8",,"11","749","55",,
"2020-12-08T00:00:00.000","1297",,"678","1",,"4","583","31",,
"2020-12-07T00:00:00.000","1887","30","990","11",,"16","786","54",,
"2020-12-06T00:00:00.000","1195","8","623","1",,"8","515","40",,
"2020-12-05T00:00:00.000","1423","14","701","4",,"9","658","37",,
"2020-12-04T00:00:00.000","2212","15","1139","30",,"11","853","164",,
"2020-12-03T00:00:00.000","1723","14","915","9",,"10","723","52",,
"2020-12-02T00:00:00.000","1888","16","1092","14",,"2","720","44",,
"2020-12-01T00:00:00.000","2323","24","1267","14",,"22","923","73",,
"2020-11-30T00:00:00.000","2059","18","1231","9",,"15","723","63",,
"2020-11-29T00:00:00.000","1612","7","1047","4",,"6","500","48",,
"2020-11-28T00:00:00.000","2415","2","1572","2",,"12","770","57",,
"2020-11-27T00:00:00.000","2325","15","1455","6",,"13","769","67",,
"2020-11-26T00:00:00.000","2789","23","1907","12",,"9","755","83",,
"2020-11-25T00:00:00.000","2508","21","1665","13",,"17","735","57",,
"2020-11-24T00:00:00.000","3011","24","2098","11",,"10","803","65",,
"2020-11-23T00:00:00.000","3086","33","2045","16",,"15","885","92",,
"2020-11-22T00:00:00.000","2340","7","1533","14",,"8","733","45",,
"2020-11-21T00:00:00.000","3294","15","2410","11",,"11","768","79",,
"2020-11-20T00:00:00.000","3655","27","2503","26",,"10","990","99",,
"2020-11-19T00:00:00.000","4038","24","3051","18",,"14","855","76",,
"2020-11-18T00:00:00.000","4355","25","3122","17",,"20","1068","103",,
"2020-11-17T00:00:00.000","3636","35","2487","20",,"18","992","84",,
"2020-11-16T00:00:00.000","4956","41","3561","24",,"24","1210","96",,
"2020-11-15T00:00:00.000","4364","15","2889","18",,"13","1302","127",,
"2020-11-14T00:00:00.000","5123","15","3829","35",,"23","1135","86",,
"2020-11-13T00:00:00.000","5295","25","3595","27",,"19","1504","125",,
"2020-11-12T00:00:00.000","4866","41","3367","37",,"23","1290","108",,
"2020-11-11T00:00:00.000","5021","26","3338","25",,"19","1494","119",,
"2020-11-10T00:00:00.000","5751","38","3804","37",,"20","1695","157",,
"2020-11-09T00:00:00.000","6020","61","3881","34",,"25","1887","132",,
"2020-11-08T00:00:00.000","5412","19","3582","22",,"29","1649","111",,
"2020-11-07T00:00:00.000","5844","30","3887","36",,"14","1750","127",,
"2020-11-06T00:00:00.000","6008","38","3864","36",,"22","1891","157",,
"2020-11-05T00:00:00.000","5942","44","3902","36",,"32","1768","160",,
"2020-11-04T00:00:00.000","7677","32","5467","53",,"29","1921","175",,
"2020-11-03T00:00:00.000","5729","44","3623","35",,"39","1854","134",,
"2020-11-02T00:00:00.000","7511","43","4828","35",,"28","2400","177",,
"2020-11-01T00:00:00.000","6469","29","3766","26",,"24","2458","166",,
"2020-10-31T00:00:00.000","5250","31","3339","20",,"14","1739","107",,
"2020-10-30T00:00:00.000","6805","47","4428","42",,"34","2119","135",,
"2020-10-29T00:00:00.000","8339","46","5885","39",,"26","2166","177",,
"2020-10-28T00:00:00.000","6831","42","4512","41",,"22","2093","121",,
"2020-10-27T00:00:00.000","6727","49","4393","31",,"25","2117","112",,
"2020-10-26T00:00:00.000","7975","48","5293","33",,"33","2434","134",,
"2020-10-25T00:00:00.000","5152","20","2902","28",,"26","2044","132",,
"2020-10-24T00:00:00.000","5229","46","3047","7",,"22","2017","90",,
"2020-10-23T00:00:00.000","6245","43","3939","16",,"35","2116","96",,
"2020-10-22T00:00:00.000","5199","42","3088","14",,"34","1915","106",,
"2020-10-21T00:00:00.000","5359","53","3187","23",,"29","1979","88",,
"2020-10-20T00:00:00.000","5483","47","3252","12",,"45","2019","108",,
"2020-10-19T00:00:00.000","5133","53","3120","15",,"35","1836","74",,
"2020-10-18T00:00:00.000","3386","20","1759","6",,"33","1492","76",,
"2020-10-17T00:00:00.000","3305","28","1847","7",,"36","1327","60",,
"2020-10-16T00:00:00.000","3702","38","2137","22",,"26","1391","88",,
"2020-10-15T00:00:00.000","3127","36","1764","19",,"36","1226","46",,
"2020-10-14T00:00:00.000","2814","32","1631","11",,"33","1061","46",,
"2020-10-13T00:00:00.000","2463","28","1442","3",,"34","925","31",,
"2020-10-12T00:00:00.000","2616","34","1539","9",,"37","951","46",,
"2020-10-11T00:00:00.000","1430","14","666","5",,"19","691","35",,
"2020-10-10T00:00:00.000","1471","20","772","3",,"22","618","36",,
"2020-10-09T00:00:00.000","1540","7","835","6",,"23","626","43",,
"2020-10-08T00:00:00.000","1339","18","641","1",,"19","627","33",,
"2020-10-07T00:00:00.000","1106","10","516","1",,"19","532","28",,
"2020-10-06T00:00:00.000","951","12","431","6",,"19","464","19",,
"2020-10-05T00:00:00.000","972","11","465",,,"13","464","19",,
"2020-10-04T00:00:00.000","611","8","210","2",,"22","358","11",,
"2020-10-03T00:00:00.000","634","9","227","1",,"19","362","16",,
"2020-10-02T00:00:00.000","650","20","285",,,"14","318","13",,
"2020-10-01T00:00:00.000","645","5","251",,,"18","360","11",,
"2020-09-30T00:00:00.000","408","4","156",,,"9","232","7",,
"2020-09-29T00:00:00.000","320","5","115","1",,"9","186","4",,
"2020-09-28T00:00:00.000","361","7","114",,,"19","217","4",,
"2020-09-27T00:00:00.000","251","3","76",,,"16","154","2",,
"2020-09-26T00:00:00.000","212","4","65","1",,"7","132","3",,
"2020-09-25T00:00:00.000","247","4","79",,,"9","151","4",,
"2020-09-24T00:00:00.000","231","4","79",,,"14","130","4",,
"2020-09-23T00:00:00.000","243","4","67",,,"9","163",,,
"2020-09-22T00:00:00.000","240","4","77",,,"14","145",,,
"2020-09-21T00:00:00.000","233","4","77",,,"7","144","1",,
"2020-09-20T00:00:00.000","196","5","38","1",,"14","136","2",,
"2020-09-19T00:00:00.000","185","2","43",,,"8","127","5",,
"2020-09-18T00:00:00.000","212","3","51","1",,"15","142",,,
"2020-09-17T00:00:00.000","220","2","55",,,"12","150","1",,
"2020-09-16T00:00:00.000","204","4","45",,,"8","145","2",,
"2020-09-15T00:00:00.000","245","9","44","1",,"7","181","3",,
"2020-09-14T00:00:00.000","230","4","59",,,"11","153","3",,
"2020-09-13T00:00:00.000","137","2","24",,,"4","105","2",,
"2020-09-12T00:00:00.000","137","1","24",,,"11","99","2",,
"2020-09-11T00:00:00.000","181","1","48",,,"12","118","2",,
"2020-09-10T00:00:00.000","185","3","49","1",,"5","125","2",,
"2020-09-09T00:00:00.000","154","3","29",,,"10","111","1",,
"2020-09-08T00:00:00.000","193","7","57",,,"2","126","1",,
"2020-09-07T00:00:00.000","200","5","46",,,"8","136","5",,
"2020-09-06T00:00:00.000","122","1","25",,,"4","92",,,
"2020-09-05T00:00:00.000","140","1","23",,,"2","112","2",,
"2020-09-04T00:00:00.000","160","2","32",,,"4","121","1",,
"2020-09-03T00:00:00.000","164","1","28",,,"9","124","2",,
"2020-09-02T00:00:00.000","159","4","42",,,"5","108",,,
"2020-09-01T00:00:00.000","205","4","40",,,"6","149","6",,
"2020-08-31T00:00:00.000","167","3","37","1",,"5","119","2",,
"2020-08-30T00:00:00.000","132","4","26","1",,"7","94",,,
"2020-08-29T00:00:00.000","113","2","15",,,"9","86","1",,
"2020-08-28T00:00:00.000","166","5","52",,,"6","100","3",,
"2020-08-27T00:00:00.000","166","2","44",,,"7","111","2",,
"2020-08-26T00:00:00.000","204","2","46",,,"4","152",,,
"2020-08-25T00:00:00.000","213","5","30",,,"4","168","6",,
"2020-08-24T00:00:00.000","225","2","40",,,"10","164","9",,
"2020-08-23T00:00:00.000","166","4","22",,,"8","129","3",,
"2020-08-22T00:00:00.000","178","3","27",,,"6","140","2",,
"2020-08-21T00:00:00.000","170","2","33",,,"2","130","3",,
"2020-08-20T00:00:00.000","160","6","30",,,"12","112",,,
"2020-08-19T00:00:00.000","142","2","18","1",,"11","109","1",,
"2020-08-18T00:00:00.000","140","2","17","1",,"9","108","3",,
"2020-08-17T00:00:00.000","134","2","10",,,"9","111","2",,
"2020-08-16T00:00:00.000","97","1","19","1",,"5","69","2",,
"2020-08-15T00:00:00.000","97","3","10",,,"8","76",,,
"2020-08-14T00:00:00.000","77","1","8",,,"9","58","1",,
"2020-08-13T00:00:00.000","88","1","24",,,"4","58","1",,
"2020-08-12T00:00:00.000","73","2","8",,,"6","57",,,
"2020-08-11T00:00:00.000","67",,"12",,,"3","49","3",,
"2020-08-10T00:00:00.000","95","2","21",,,"3","67","2",,
"2020-08-09T00:00:00.000","48","1","5",,,"1","40","1",,
"2020-08-08T00:00:00.000","71",,"11","1",,"4","53","2",,
"2020-08-07T00:00:00.000","72","1","22",,,"1","48",,,
"2020-08-06T00:00:00.000","63",,"7",,,"1","54","1",,
"2020-08-05T00:00:00.000","57",,"10",,,"6","38","3",,
"2020-08-04T00:00:00.000","67",,"10",,,"6","50","1",,
"2020-08-03T00:00:00.000","79",,"15",,,"5","59",,,
"2020-08-02T00:00:00.000","34",,"5",,,"1","28",,,
"2020-08-01T00:00:00.000","38",,"4","1",,"4","25","4",,
"2020-07-31T00:00:00.000","36","1","9",,,"1","25",,,
"2020-07-30T00:00:00.000","35","2","9","1",,,"21","2",,
"2020-07-29T00:00:00.000","56","1","8",,,"3","41","3",,
"2020-07-28T00:00:00.000","56",,"8","1",,"2","42","3",,
"2020-07-27T00:00:00.000","46","3","8",,,"2","33",,,
"2020-07-26T00:00:00.000","35","1","3",,,"3","27","1",,
"2020-07-25T00:00:00.000","33",,"5",,,"1","26","1",,
"2020-07-24T00:00:00.000","32","1","4",,,"1","25","1",,
"2020-07-23T00:00:00.000","45","1","10",,,"2","32",,,
"2020-07-22T00:00:00.000","44","1","5",,,"3","32","3",,
"2020-07-21T00:00:00.000","36","1","10",,,"1","24",,,
"2020-07-20T00:00:00.000","49","1","7",,,"2","38","1",,
"2020-07-19T00:00:00.000","26","1","3",,,"2","15","5",,
"2020-07-18T00:00:00.000","37","1","6",,,"1","27","2",,
"2020-07-17T00:00:00.000","35",,"3",,,"1","31",,,
"2020-07-16T00:00:00.000","42",,"11",,,"4","24","3",,
"2020-07-15T00:00:00.000","49","1","5",,,"1","38","4",,
"2020-07-14T00:00:00.000","51",,"10",,,,"41",,,
"2020-07-13T00:00:00.000","50",,"8",,,,"41","1",,
"2020-07-12T00:00:00.000","34","2","5",,,,"27",,,
"2020-07-11T00:00:00.000","38","2","3","1",,"3","27","2",,
"2020-07-10T00:00:00.000","63",,"10",,,"5","44","4",,
"2020-07-09T00:00:00.000","41","2","4",,,"1","30","4",,
"2020-07-08T00:00:00.000","47","1","6",,,,"38","2",,
"2020-07-07T00:00:00.000","57","1","12","1",,"3","39","1",,
"2020-07-06T00:00:00.000","56",,"12",,,"1","43",,,
"2020-07-05T00:00:00.000","32","2","6",,,"1","22","1",,
"2020-07-04T00:00:00.000","44","1","13",,,"2","28",,,
"2020-07-03T00:00:00.000","52",,"12",,,"2","35","3",,
"2020-07-02T00:00:00.000","58",,"14",,,"2","42",,,
"2020-07-01T00:00:00.000","69",,"12","3",,"4","46","4",,
"2020-06-30T00:00:00.000","40","1","6",,,"1","27","5",,
"2020-06-29T00:00:00.000","69","1","14","2",,"3","46","3",,
"2020-06-28T00:00:00.000","34","2","5",,,"1","24","2",,
"2020-06-27T00:00:00.000","47","1","13",,,"1","31","1",,
"2020-06-26T00:00:00.000","62",,"19",,,"2","39","2",,
"2020-06-25T00:00:00.000","54",,"15",,,"3","33","3",,
"2020-06-24T00:00:00.000","61","2","7",,,"4","47","1",,
"2020-06-23T00:00:00.000","44","1","6",,,"2","33","2",,
"2020-06-22T00:00:00.000","57","3","9",,,"3","39","3",,
"2020-06-21T00:00:00.000","35","1","6",,,,"27","1",,
"2020-06-20T00:00:00.000","31",,"4","1",,"1","23","2",,
"2020-06-19T00:00:00.000","55","3","16",,,,"36",,,
"2020-06-18T00:00:00.000","59",,"19",,,"1","36","3",,
"2020-06-17T00:00:00.000","65",,"20","1",,"2","39","3",,
"2020-06-16T00:00:00.000","74",,"16",,,"2","54","2",,
"2020-06-15T00:00:00.000","82","1","17",,,"3","55","6",,
"2020-06-14T00:00:00.000","53",,"9","1",,"3","36","4",,
"2020-06-13T00:00:00.000","55",,"8",,,"2","42","3",,
"2020-06-12T00:00:00.000","93","2","21",,,"2","67","1",,
"2020-06-11T00:00:00.000","77",,"23","1",,"2","47","4",,
"2020-06-10T00:00:00.000","91",,"20",,,"5","63","3",,
"2020-06-09T00:00:00.000","88","1","26",,,"2","59",,,
"2020-06-08T00:00:00.000","95",,"21",,,"2","68","4",,
"2020-06-07T00:00:00.000","45","1","7",,,"3","32","2",,
"2020-06-06T00:00:00.000","66","2","19",,,"2","41","2",,
"2020-06-05T00:00:00.000","121",,"49",,,"4","66","2",,
"2020-06-04T00:00:00.000","88","3","35",,,"2","43","5",,
"2020-06-03T00:00:00.000","96",,"21",,,"5","67","3",,
"2020-06-02T00:00:00.000","41","1","9",,,"1","28","2",,
"2020-06-01T00:00:00.000","128","2","34",,,"4","81","7",,
"2020-05-31T00:00:00.000","35",,"5",,,"3","25","2",,
"2020-05-30T00:00:00.000","89",,"25",,,,"63","1",,
"2020-05-29T00:00:00.000","100","3","23","2",,"2","66","4",,
"2020-05-28T00:00:00.000","124","1","49",,,,"68","6",,
"2020-05-27T00:00:00.000","148","2","48","1",,"4","88","5",,
"2020-05-26T00:00:00.000","127",,"31","2",,"3","89","2",,
"2020-05-25T00:00:00.000","173","4","52",,,,"105","12",,
"2020-05-24T00:00:00.000","62","1","13",,,"1","43","4",,
"2020-05-23T00:00:00.000","80","1","17",,,"2","55","5",,
"2020-05-22T00:00:00.000","125","2","33","1",,"2","78","9",,
"2020-05-21T00:00:00.000","154","3","51","2",,"3","93","2",,
"2020-05-20T00:00:00.000","174","1","62","1",,"3","102","5",,
"2020-05-19T00:00:00.000","151","1","44","1",,"6","93","6",,
"2020-05-18T00:00:00.000","179","3","50","1",,"4","116","5",,
"2020-05-17T00:00:00.000","102","3","32","1",,"1","59","6",,
"2020-05-16T00:00:00.000","127","2","45","2",,"1","72","5",,
"2020-05-15T00:00:00.000","213","1","66","2",,"6","135","3",,
"2020-05-14T00:00:00.000","185",,"85","1",,"6","88","5",,
"2020-05-13T00:00:00.000","233","2","96","4",,"5","115","11",,
"2020-05-12T00:00:00.000","267","2","117","5",,"7","121","15",,
"2020-05-11T00:00:00.000","266","5","107","2",,"5","130","17",,
"2020-05-10T00:00:00.000","168","5","64",,,"4","83","12",,
"2020-05-09T00:00:00.000","150",,"71","3",,"2","66","8",,
"2020-05-08T00:00:00.000","272","5","103","2",,"7","145","10",,
"2020-05-07T00:00:00.000","274",,"121","10",,"5","129","9",,
"2020-05-06T00:00:00.000","328","3","161","10",,"9","133","12",,
"2020-05-05T00:00:00.000","340","3","156","7",,"1","152","21",,
"2020-05-04T00:00:00.000","385","6","191","7",,"7","154","20",,
"2020-05-03T00:00:00.000","194","1","79","1",,"2","96","15",,
"2020-05-02T00:00:00.000","219","2","87","5",,"3","106","16",,
"2020-05-01T00:00:00.000","331","1","133","3",,"1","169","24",,
"2020-04-30T00:00:00.000","508","1","273","20",,"5","179","30",,
"2020-04-29T00:00:00.000","492","4","291","6",,"8","163","20",,
"2020-04-28T00:00:00.000","433","1","203","7",,"4","186","32",,
"2020-04-27T00:00:00.000","509","3","203","10",,"4","252","37",,
"2020-04-26T00:00:00.000","262","2","77","13",,,"147","23",,
"2020-04-25T00:00:00.000","352","2","127","15",,"5","163","40",,
"2020-04-24T00:00:00.000","547","3","254","14",,"5","222","49",,
"2020-04-23T00:00:00.000","604",,"258","21",,"7","263","55",,
"2020-04-22T00:00:00.000","515","1","166","11",,"3","284","50",,
"2020-04-21T00:00:00.000","436","1","154","20",,"3","220","38",,
"2020-04-20T00:00:00.000","829","5","255","17",,"11","445","96",,
"2020-04-19T00:00:00.000","367","5","105","20",,"6","184","47",,
"2020-04-18T00:00:00.000","440","1","131","18",,"4","233","53",,
"2020-04-17T00:00:00.000","751","5","237","27",,"9","386","87",,
"2020-04-16T00:00:00.000","694","5","228","17",,"14","351","79",,
"2020-04-15T00:00:00.000","1023","7","322","42",,"14","547","91",,
"2020-04-14T00:00:00.000","742","5","198","27",,"12","409","91",,
"2020-04-13T00:00:00.000","514","6","94","22",,"7","309","76",,
"2020-04-12T00:00:00.000","630","2","93","12",,"7","399","117",,
"2020-04-11T00:00:00.000","656",,"174","31",,"6","349","96",,
"2020-04-10T00:00:00.000","1312","5","332","45",,"11","710","209",,
"2020-04-09T00:00:00.000","916","1","231","49",,"6","488","141",,
"2020-04-08T00:00:00.000","874","7","191","29",,"5","523","119",,
"2020-04-07T00:00:00.000","1029","4","282","52",,"15","509","167",,
"2020-04-06T00:00:00.000","999","5","264","46",,"9","575","100",,
"2020-04-05T00:00:00.000","791","8","154","24",,"11","477","117",,
"2020-04-04T00:00:00.000","913","2","232","35",,"6","517","121",,
"2020-04-03T00:00:00.000","1165","1","199","49",,"11","740","165",,
"2020-04-02T00:00:00.000","1089","5","245","46",,"16","634","143",,
"2020-04-01T00:00:00.000","1841","12","380","69",,"15","1086","279",,
"2020-03-31T00:00:00.000","1040","3","184","23",,"6","676","148",,
"2020-03-30T00:00:00.000","1537","13","280","35",,"14","977","218",,
"2020-03-29T00:00:00.000","848","1","91","18",,"12","564","162",,
"2020-03-28T00:00:00.000","1225","7","172","35",,"19","788","204",,
"2020-03-27T00:00:00.000","1403","5","239","31",,"14","900","214",,
"2020-03-26T00:00:00.000","1307","21","211","31",,"16","837","191",,
"2020-03-25T00:00:00.000","1645","12","230","31",,"16","1061","295",,
"2020-03-24T00:00:00.000","1392","6","217","24",,"16","874","255",,
"2020-03-23T00:00:00.000","1797","8","211","30",,"18","1204","326",,
"2020-03-22T00:00:00.000","1441","8","133","24",,"12","973","291",,
"2020-03-21T00:00:00.000","1433","6","163","35",,"8","940","281",,
"2020-03-20T00:00:00.000","2635","8","280","43",,"23","1729","552",,
"2020-03-19T00:00:00.000","1678","10","190","31",,"25","1098","324",,
"2020-03-18T00:00:00.000","1862","7","207","24",,"21","1233","370",,
"2020-03-17T00:00:00.000","1817","4","161","27",,"17","1250","358",,
"2020-03-16T00:00:00.000","2255","8","223","37",,"23","1561","403",,
"2020-03-15T00:00:00.000","2596","28","207","44",,"23","1779","515",,
"2020-03-14T00:00:00.000","2029","10","242","20",,"13","1309","435",,
"2020-03-13T00:00:00.000","2281","12","207","34",,"29","1547","452",,
"2020-03-12T00:00:00.000","2124","8","193","21",,"21","1426","455",,
"2020-03-11T00:00:00.000","1879","8","168","20",,"22","1262","399",,
"2020-03-10T00:00:00.000","3126","23","283","30",,"39","2046","705",,
"2020-03-09T00:00:00.000","2165","15","224","24",,"22","1457","423",,
"2020-03-08T00:00:00.000","1780","17","119","11",,"17","1231","385",,
"2020-03-07T00:00:00.000","1597","9","105","14",,"15","1097","357",,
"2020-03-06T00:00:00.000","1629","12","153","30",,"15","1059","360",,
"2020-03-05T00:00:00.000","1497","23","133","10",,"8","977","346",,
"2020-03-04T00:00:00.000","1108","11","90","12",,"11","739","245",,
"2020-03-03T00:00:00.000","1364","19","126","9",,"10","850","350",,
"2020-03-02T00:00:00.000","1181","5","76","8",,"12","791","289",,
"2020-03-01T00:00:00.000","1585","7","108","12",,"10","1040","408",,
"2020-02-29T00:00:00.000","689","5","44","6",,"4","439","191",,
"2020-02-28T00:00:00.000","756","3","37","7",,"7","528","174",,
"2020-02-27T00:00:00.000","560","2","34","12",,"8","368","136",,
"2020-02-26T00:00:00.000","472","1","21",,,"6","323","121",,
"2020-02-25T00:00:00.000","540","7","23","2",,"9","370","129",,
"2020-02-24T00:00:00.000","440","4","30","2",,"6","292","106",,
"2020-02-23T00:00:00.000","346","9","12","4",,"4","236","81",,
"2020-02-22T00:00:00.000","272","7","12","2",,"9","195","47",,
"2020-02-21T00:00:00.000","224","3","9","1",,"3","155","53",,
,"146631","22905","18467","237","21245","1430","1568","465","79528","786"
