"data_inizio_sintomi","casi_totali","nessuno_stato_clinico","solo_st_guarito","solo_st_deceduto","solo_st_asintomatico","solo_st_lieve_pau_severo","st_lieve_pau_severo_grave_g","st_lieve_pau_severo_grave_d","st_asintomatico_g","st_asintomatico_d"
"2021-05-10T00:00:00.000","820",,"48","1",,"5","755","11",,
"2021-05-09T00:00:00.000","604",,"26",,,"8","562","8",,
"2021-05-08T00:00:00.000","650",,"27",,,"1","614","8",,
"2021-05-07T00:00:00.000","773",,"45",,,"5","719","4",,
"2021-05-06T00:00:00.000","807",,"74",,,"6","721","6",,
"2021-05-05T00:00:00.000","1033",,"65",,,"7","950","11",,
"2021-05-04T00:00:00.000","1003",,"79",,,"3","915","6",,
"2021-05-03T00:00:00.000","1128",,"79","1",,,"1028","20",,
"2021-05-02T00:00:00.000","835",,"30",,,"5","787","13",,
"2021-05-01T00:00:00.000","1031",,"37",,,"3","972","19",,
"2021-04-30T00:00:00.000","962",,"63",,,"5","879","15",,
"2021-04-29T00:00:00.000","1041",,"78","1",,"1","946","15",,
"2021-04-28T00:00:00.000","1151",,"106",,,"2","1028","15",,
"2021-04-27T00:00:00.000","1329",,"90","2",,"6","1201","30",,
"2021-04-26T00:00:00.000","1429",,"97",,,"2","1305","25",,
"2021-04-25T00:00:00.000","1212",,"44","1",,"1","1146","20",,
"2021-04-24T00:00:00.000","1245",,"51",,,,"1176","18",,
"2021-04-23T00:00:00.000","1422",,"64",,,"1","1334","23",,
"2021-04-22T00:00:00.000","1370",,"104",,,,"1241","25",,
"2021-04-21T00:00:00.000","1508",,"105",,,,"1379","24",,
"2021-04-20T00:00:00.000","1561",,"108",,,"2","1417","34",,
"2021-04-19T00:00:00.000","1579",,"95","2",,,"1454","28",,
"2021-04-18T00:00:00.000","1245",,"46",,,,"1173","26",,
"2021-04-17T00:00:00.000","1285",,"61","1",,"1","1205","17",,
"2021-04-16T00:00:00.000","1336",,"74",,,"1","1217","44",,
"2021-04-15T00:00:00.000","1410",,"110",,,"2","1270","28",,
"2021-04-14T00:00:00.000","1445",,"122",,,"1","1294","28",,
"2021-04-13T00:00:00.000","1596",,"115",,,"1","1452","28",,
"2021-04-12T00:00:00.000","1642",,"108","1",,,"1494","39",,
"2021-04-11T00:00:00.000","1230",,"46","1",,,"1155","28",,
"2021-04-10T00:00:00.000","1535",,"99",,,,"1408","28",,
"2021-04-09T00:00:00.000","1462",,"125",,,"1","1291","45",,
"2021-04-08T00:00:00.000","1591",,"170","2",,,"1386","33",,
"2021-04-07T00:00:00.000","1741",,"185",,,,"1516","40",,
"2021-04-06T00:00:00.000","1770",,"172",,,,"1552","46",,
"2021-04-05T00:00:00.000","1368",,"67","1",,,"1262","38",,
"2021-04-04T00:00:00.000","1326",,"32",,,,"1256","38",,
"2021-04-03T00:00:00.000","1493",,"122",,,,"1338","33",,
"2021-04-02T00:00:00.000","1802",,"134","1",,,"1613","54",,
"2021-04-01T00:00:00.000","2182",,"196","2",,,"1919","65",,
"2021-03-31T00:00:00.000","1937",,"230","1",,,"1646","60",,
"2021-03-30T00:00:00.000","2303",,"201","1",,,"2045","56",,
"2021-03-29T00:00:00.000","2648",,"223","1",,,"2350","74",,
"2021-03-28T00:00:00.000","1985",,"94",,,,"1827","64",,
"2021-03-27T00:00:00.000","2321",,"224",,,,"2032","65",,
"2021-03-26T00:00:00.000","2555",,"259","1",,,"2229","66",,
"2021-03-25T00:00:00.000","2652",,"348",,,,"2217","87",,
"2021-03-24T00:00:00.000","2808",,"327",,,,"2399","82",,
"2021-03-23T00:00:00.000","2835",,"331",,,,"2400","104",,
"2021-03-22T00:00:00.000","3264",,"351",,,,"2830","83",,
"2021-03-21T00:00:00.000","2531",,"121","1",,,"2334","75",,
"2021-03-20T00:00:00.000","2845",,"229","1",,,"2545","70",,
"2021-03-19T00:00:00.000","2939",,"286","1",,,"2582","70",,
"2021-03-18T00:00:00.000","2950",,"386","1",,,"2476","87",,
"2021-03-17T00:00:00.000","3243",,"405",,,,"2747","91",,
"2021-03-16T00:00:00.000","3268",,"464","1",,,"2711","92",,
"2021-03-15T00:00:00.000","3846",,"412","1",,,"3326","107",,
"2021-03-14T00:00:00.000","2868",,"149",,,,"2633","86",,
"2021-03-13T00:00:00.000","3095",,"323","1",,,"2684","87",,
"2021-03-12T00:00:00.000","3551",,"411",,,,"3035","105",,
"2021-03-11T00:00:00.000","3394",,"425","1",,,"2894","74",,
"2021-03-10T00:00:00.000","4130",,"552",,,,"3455","123",,
"2021-03-09T00:00:00.000","3670",,"474","1",,,"3113","82",,
"2021-03-08T00:00:00.000","4179",,"427","1",,,"3636","115",,
"2021-03-07T00:00:00.000","3054",,"144",,,,"2818","92",,
"2021-03-06T00:00:00.000","3363",,"339","1",,,"2957","66",,
"2021-03-05T00:00:00.000","3850",,"464","1",,,"3273","112",,
"2021-03-04T00:00:00.000","3478",,"414","1",,,"2957","106",,
"2021-03-03T00:00:00.000","3689",,"455","1",,,"3156","77",,
"2021-03-02T00:00:00.000","3651",,"488","1",,,"3078","84",,
"2021-03-01T00:00:00.000","4354",,"423","1",,,"3818","112",,
"2021-02-28T00:00:00.000","2404",,"137",,,"1","2197","69",,
"2021-02-27T00:00:00.000","2651",,"307",,,,"2279","65",,
"2021-02-26T00:00:00.000","3046",,"367","1",,,"2602","76",,
"2021-02-25T00:00:00.000","2930",,"354",,,,"2482","94",,
"2021-02-24T00:00:00.000","2905",,"301","1",,,"2535","68",,
"2021-02-23T00:00:00.000","2939",,"317","1",,,"2551","70",,
"2021-02-22T00:00:00.000","3097",,"239",,,,"2776","82",,
"2021-02-21T00:00:00.000","2232",,"90",,,,"2090","52",,
"2021-02-20T00:00:00.000","2503",,"227",,,,"2208","68",,
"2021-02-19T00:00:00.000","2351",,"225",,,,"2071","55",,
"2021-02-18T00:00:00.000","2197",,"190",,,,"1936","71",,
"2021-02-17T00:00:00.000","2200",,"203",,,,"1950","47",,
"2021-02-16T00:00:00.000","2036",,"182",,,,"1798","56",,
"2021-02-15T00:00:00.000","2027",,"118","2",,,"1850","57",,
"2021-02-14T00:00:00.000","1571",,"67",,,,"1461","43",,
"2021-02-13T00:00:00.000","1480",,"138",,,,"1315","27",,
"2021-02-12T00:00:00.000","1438",,"115",,,"1","1289","33",,
"2021-02-11T00:00:00.000","1368",,"74",,,"6","1239","49",,
"2021-02-10T00:00:00.000","1616",,"109",,,"3","1472","32",,
"2021-02-09T00:00:00.000","1508",,"124",,,"8","1343","33",,
"2021-02-08T00:00:00.000","1573",,"112","1",,"6","1398","56",,
"2021-02-07T00:00:00.000","1186",,"41",,,"2","1115","28",,
"2021-02-06T00:00:00.000","1309",,"63","2",,"2","1207","35",,
"2021-02-05T00:00:00.000","1406",,"81",,,"4","1284","37",,
"2021-02-04T00:00:00.000","1328",,"79",,,"5","1197","47",,
"2021-02-03T00:00:00.000","1295",,"112","1",,"1","1142","39",,
"2021-02-02T00:00:00.000","1316",,"77",,,"5","1198","36",,
"2021-02-01T00:00:00.000","1603",,"75",,,"5","1463","60",,
"2021-01-31T00:00:00.000","930",,"24",,,"2","874","30",,
"2021-01-30T00:00:00.000","977",,"48",,,"2","898","29",,
"2021-01-29T00:00:00.000","1079",,"55",,,"3","982","39",,
"2021-01-28T00:00:00.000","1162",,"91",,,"2","1035","34",,
"2021-01-27T00:00:00.000","1224",,"98",,,"1","1086","39",,
"2021-01-26T00:00:00.000","1160",,"83",,,,"1038","39",,
"2021-01-25T00:00:00.000","1298",,"77",,,"2","1183","36",,
"2021-01-24T00:00:00.000","986",,"36",,,"1","912","37",,
"2021-01-23T00:00:00.000","1087",,"40",,,,"1018","29",,
"2021-01-22T00:00:00.000","1171",,"50",,,,"1075","46",,
"2021-01-21T00:00:00.000","1069",,"73","1",,,"962","33",,
"2021-01-20T00:00:00.000","1291",,"152","3",,"1","1090","45",,
"2021-01-19T00:00:00.000","1301",,"132",,,,"1128","41",,
"2021-01-18T00:00:00.000","1282",,"146","4",,,"1076","56",,
"2021-01-17T00:00:00.000","880",,"72",,,"1","770","37",,
"2021-01-16T00:00:00.000","966",,"100",,,"1","822","43",,
"2021-01-15T00:00:00.000","1160",,"176","2",,,"944","38",,
"2021-01-14T00:00:00.000","1167",,"216","4",,,"889","58",,
"2021-01-13T00:00:00.000","1228",,"253",,,,"930","45",,
"2021-01-12T00:00:00.000","1342",,"236","1",,,"1047","58",,
"2021-01-11T00:00:00.000","1336",,"203","1",,,"1085","47",,
"2021-01-10T00:00:00.000","974",,"121","3",,,"813","37",,
"2021-01-09T00:00:00.000","1181",,"177","1",,,"952","51",,
"2021-01-08T00:00:00.000","1330",,"229","3",,,"1041","57",,
"2021-01-07T00:00:00.000","1430",,"241","1",,,"1132","56",,
"2021-01-06T00:00:00.000","1219",,"214",,,,"962","43",,
"2021-01-05T00:00:00.000","2186",,"687",,,,"1436","63",,
"2021-01-04T00:00:00.000","2174",,"490","4",,,"1603","77",,
"2021-01-03T00:00:00.000","1430",,"217","1",,,"1166","46",,
"2021-01-02T00:00:00.000","1475",,"294",,,,"1119","62",,
"2021-01-01T00:00:00.000","1516",,"171",,,,"1302","43",,
"2020-12-31T00:00:00.000","1734",,"524","5",,,"1166","39",,
"2020-12-30T00:00:00.000","1737",,"510","3",,,"1174","50",,
"2020-12-29T00:00:00.000","1760",,"534","3",,,"1160","63",,
"2020-12-28T00:00:00.000","1620",,"275","3",,,"1287","55",,
"2020-12-27T00:00:00.000","1277",,"218","1",,,"1025","33",,
"2020-12-26T00:00:00.000","1081",,"111","1",,,"937","32",,
"2020-12-25T00:00:00.000","1008",,"99",,,,"879","30",,
"2020-12-24T00:00:00.000","1319",,"241",,,"1","1031","46",,
"2020-12-23T00:00:00.000","1505",,"318","6",,,"1114","67",,
"2020-12-22T00:00:00.000","1378",,"245","2",,,"1077","54",,
"2020-12-21T00:00:00.000","1471",,"241","2",,,"1174","54",,
"2020-12-20T00:00:00.000","1014",,"122",,,,"852","40",,
"2020-12-19T00:00:00.000","1000",,"152",,,,"794","54",,
"2020-12-18T00:00:00.000","1268",,"278","1",,,"933","56",,
"2020-12-17T00:00:00.000","1242",,"274","1",,,"916","51",,
"2020-12-16T00:00:00.000","1312",,"258","1",,,"1001","52",,
"2020-12-15T00:00:00.000","1426",,"275","12",,,"1090","49",,
"2020-12-14T00:00:00.000","1555",,"301","3",,,"1208","43",,
"2020-12-13T00:00:00.000","965",,"82",,,,"842","41",,
"2020-12-12T00:00:00.000","1199",,"123","1",,"1","1027","47",,
"2020-12-11T00:00:00.000","1492",,"235","2",,"1","1182","72",,
"2020-12-10T00:00:00.000","1564",,"281","9",,"1","1208","65",,
"2020-12-09T00:00:00.000","1606",,"217","2",,,"1325","62",,
"2020-12-08T00:00:00.000","1045",,"62",,,"1","948","34",,
"2020-12-07T00:00:00.000","1807",,"581","7",,,"1158","61",,
"2020-12-06T00:00:00.000","1121",,"341","2",,,"737","41",,
"2020-12-05T00:00:00.000","1397",,"409","4",,,"941","43",,
"2020-12-04T00:00:00.000","2112",,"622","28",,,"1292","170",,
"2020-12-03T00:00:00.000","1641","1","514","3",,,"1061","62",,
"2020-12-02T00:00:00.000","1801",,"698","13",,,"1042","48",,
"2020-12-01T00:00:00.000","2219",,"825","9",,,"1306","79",,
"2020-11-30T00:00:00.000","1978",,"798","6",,,"1105","69",,
"2020-11-29T00:00:00.000","1583",,"802","3",,,"727","51",,
"2020-11-28T00:00:00.000","2338",,"1018","2",,,"1259","59",,
"2020-11-27T00:00:00.000","2243",,"897","4",,,"1269","73",,
"2020-11-26T00:00:00.000","2685",,"1368","10",,,"1216","91",,
"2020-11-25T00:00:00.000","2462",,"1179","13",,,"1209","61",,
"2020-11-24T00:00:00.000","2988","1","1693","10",,,"1211","73",,
"2020-11-23T00:00:00.000","3013",,"1423","14",,,"1475","101",,
"2020-11-22T00:00:00.000","2311",,"1268","12",,,"981","50",,
"2020-11-21T00:00:00.000","3261",,"2019","9",,,"1148","85",,
"2020-11-20T00:00:00.000","3606",,"1932","24",,,"1544","106",,
"2020-11-19T00:00:00.000","4044",,"2693","18",,,"1253","80",,
"2020-11-18T00:00:00.000","4261",,"2421","14",,"1","1714","111",,
"2020-11-17T00:00:00.000","3610","1","2003","11",,"1","1501","93",,
"2020-11-16T00:00:00.000","4981",,"2919","23",,,"1931","108",,
"2020-11-15T00:00:00.000","4243",,"2151","15",,,"1942","135",,
"2020-11-14T00:00:00.000","5075",,"3260","37",,"1","1687","90",,
"2020-11-13T00:00:00.000","5271",,"2753","25",,,"2362","131",,
"2020-11-12T00:00:00.000","4854","1","2787","36",,,"1913","117",,
"2020-11-11T00:00:00.000","4967",,"2639","22",,,"2178","128",,
"2020-11-10T00:00:00.000","5728",,"3103","34",,,"2425","166",,
"2020-11-09T00:00:00.000","5989",,"3118","34",,"1","2697","139",,
"2020-11-08T00:00:00.000","5378",,"3122","18",,"1","2117","120",,
"2020-11-07T00:00:00.000","5745",,"3201","32",,,"2381","131",,
"2020-11-06T00:00:00.000","6011",,"3248","34",,,"2563","166",,
"2020-11-05T00:00:00.000","5900",,"3347","33",,,"2351","169",,
"2020-11-04T00:00:00.000","7645","1","4897","54",,,"2514","179",,
"2020-11-03T00:00:00.000","5700",,"3178","35",,,"2347","140",,
"2020-11-02T00:00:00.000","7460",,"4301","33",,,"2946","180",,
"2020-11-01T00:00:00.000","6350",,"3285","25",,,"2870","170",,
"2020-10-31T00:00:00.000","5199",,"3028","18",,,"2042","111",,
"2020-10-30T00:00:00.000","6768",,"4008","39",,,"2582","139",,
"2020-10-29T00:00:00.000","8119",,"5232","37",,,"2666","184",,
"2020-10-28T00:00:00.000","6799",,"4171","42",,,"2460","126",,
"2020-10-27T00:00:00.000","6684",,"4103","31",,,"2436","114",,
"2020-10-26T00:00:00.000","7920","1","4957","33",,,"2794","135",,
"2020-10-25T00:00:00.000","5086",,"2685","27",,,"2243","131",,
"2020-10-24T00:00:00.000","5198",,"2869","8",,"1","2226","94",,
"2020-10-23T00:00:00.000","6195",,"3680","14",,"1","2401","99",,
"2020-10-22T00:00:00.000","5159",,"2812","13",,"1","2224","109",,
"2020-10-21T00:00:00.000","5298",,"2899","23",,,"2287","89",,
"2020-10-20T00:00:00.000","5392",,"2917","12",,"1","2350","112",,
"2020-10-19T00:00:00.000","5080",,"2757","15",,,"2228","80",,
"2020-10-18T00:00:00.000","3349",,"1549","6",,"1","1717","76",,
"2020-10-17T00:00:00.000","3272",,"1633","7",,,"1571","61",,
"2020-10-16T00:00:00.000","3634",,"1776","20",,,"1745","93",,
"2020-10-15T00:00:00.000","3056",,"1430","19",,"2","1556","49",,
"2020-10-14T00:00:00.000","2754",,"1285","10",,,"1410","49",,
"2020-10-13T00:00:00.000","2383",,"1061","1",,,"1289","32",,
"2020-10-12T00:00:00.000","2514",,"1057","9",,"1","1400","47",,
"2020-10-11T00:00:00.000","1407",,"478","5",,"1","887","36",,
"2020-10-10T00:00:00.000","1411",,"474","3",,,"900","34",,
"2020-10-09T00:00:00.000","1484",,"501","6",,,"933","44",,
"2020-10-08T00:00:00.000","1300",,"372","1",,,"892","35",,
"2020-10-07T00:00:00.000","1098",,"316",,,,"753","29",,
"2020-10-06T00:00:00.000","934",,"278","4",,,"633","19",,
"2020-10-05T00:00:00.000","963",,"265",,,,"677","21",,
"2020-10-04T00:00:00.000","613",,"114","1",,,"487","11",,
"2020-10-03T00:00:00.000","635",,"138","1",,,"481","15",,
"2020-10-02T00:00:00.000","630",,"173",,,,"443","14",,
"2020-10-01T00:00:00.000","647",,"165",,,,"471","11",,
"2020-09-30T00:00:00.000","398",,"88",,,,"302","8",,
"2020-09-29T00:00:00.000","313",,"72",,,,"236","5",,
"2020-09-28T00:00:00.000","358",,"72",,,,"281","5",,
"2020-09-27T00:00:00.000","243",,"50",,,,"190","3",,
"2020-09-26T00:00:00.000","213",,"50","1",,,"159","3",,
"2020-09-25T00:00:00.000","238",,"42",,,,"192","4",,
"2020-09-24T00:00:00.000","212",,"48",,,,"160","4",,
"2020-09-23T00:00:00.000","244",,"49",,,,"195",,,
"2020-09-22T00:00:00.000","235",,"52",,,,"183",,,
"2020-09-21T00:00:00.000","240",,"55",,,,"184","1",,
"2020-09-20T00:00:00.000","191",,"30","1",,,"159","1",,
"2020-09-19T00:00:00.000","190",,"30",,,,"155","5",,
"2020-09-18T00:00:00.000","208",,"46","1",,,"161",,,
"2020-09-17T00:00:00.000","222",,"43",,,,"178","1",,
"2020-09-16T00:00:00.000","196",,"34",,,,"160","2",,
"2020-09-15T00:00:00.000","249",,"43",,,,"203","3",,
"2020-09-14T00:00:00.000","224",,"42",,,,"179","3",,
"2020-09-13T00:00:00.000","139",,"16",,,,"120","3",,
"2020-09-12T00:00:00.000","132",,"18",,,,"112","2",,
"2020-09-11T00:00:00.000","172",,"34",,,,"136","2",,
"2020-09-10T00:00:00.000","177",,"36","1",,,"138","2",,
"2020-09-09T00:00:00.000","155",,"22",,,,"131","2",,
"2020-09-08T00:00:00.000","188",,"46",,,,"141","1",,
"2020-09-07T00:00:00.000","195",,"32",,,,"158","5",,
"2020-09-06T00:00:00.000","122",,"20",,,,"102",,,
"2020-09-05T00:00:00.000","138",,"17",,,,"119","2",,
"2020-09-04T00:00:00.000","162",,"26",,,,"134","2",,
"2020-09-03T00:00:00.000","163",,"21",,,,"140","2",,
"2020-09-02T00:00:00.000","155","1","35",,,,"119",,,
"2020-09-01T00:00:00.000","209",,"37",,,,"165","7",,
"2020-08-31T00:00:00.000","171",,"35","1",,,"133","2",,
"2020-08-30T00:00:00.000","132",,"20","1",,,"111",,,
"2020-08-29T00:00:00.000","114",,"14",,,,"99","1",,
"2020-08-28T00:00:00.000","165",,"45",,,,"117","3",,
"2020-08-27T00:00:00.000","161",,"33",,,,"126","2",,
"2020-08-26T00:00:00.000","199",,"40",,,,"159",,,
"2020-08-25T00:00:00.000","213",,"29",,,,"178","6",,
"2020-08-24T00:00:00.000","222",,"33",,,,"179","10",,
"2020-08-23T00:00:00.000","168",,"19",,,,"145","4",,
"2020-08-22T00:00:00.000","175",,"23",,,,"150","2",,
"2020-08-21T00:00:00.000","178",,"27",,,,"148","3",,
"2020-08-20T00:00:00.000","157",,"29",,,,"128",,,
"2020-08-19T00:00:00.000","145",,"19","1",,,"124","1",,
"2020-08-18T00:00:00.000","137",,"16","1",,,"119","1",,
"2020-08-17T00:00:00.000","131",,"11",,,,"118","2",,
"2020-08-16T00:00:00.000","96",,"15","1",,,"78","2",,
"2020-08-15T00:00:00.000","96",,"11",,,"1","84",,,
"2020-08-14T00:00:00.000","73",,"5",,,,"67","1",,
"2020-08-13T00:00:00.000","94",,"23",,,,"70","1",,
"2020-08-12T00:00:00.000","69",,"9",,,,"60",,,
"2020-08-11T00:00:00.000","65",,"9",,,,"53","3",,
"2020-08-10T00:00:00.000","97",,"22",,,"2","71","2",,
"2020-08-09T00:00:00.000","47",,"4",,,,"42","1",,
"2020-08-08T00:00:00.000","71",,"9","1",,,"59","2",,
"2020-08-07T00:00:00.000","68",,"19",,,,"49",,,
"2020-08-06T00:00:00.000","64",,"3",,,,"60","1",,
"2020-08-05T00:00:00.000","61",,"9",,,,"48","4",,
"2020-08-04T00:00:00.000","70",,"10",,,,"59","1",,
"2020-08-03T00:00:00.000","87",,"14",,,,"73",,,
"2020-08-02T00:00:00.000","39",,"6",,,,"33",,,
"2020-08-01T00:00:00.000","37",,"3",,,,"29","5",,
"2020-07-31T00:00:00.000","36",,"8",,,,"28",,,
"2020-07-30T00:00:00.000","33",,"6","1",,,"25","1",,
"2020-07-29T00:00:00.000","58",,"8",,,,"47","3",,
"2020-07-28T00:00:00.000","59","1","7","1",,,"47","3",,
"2020-07-27T00:00:00.000","47",,"8",,,"1","38",,,
"2020-07-26T00:00:00.000","35",,"3",,,,"29","3",,
"2020-07-25T00:00:00.000","32",,"4",,,,"28",,,
"2020-07-24T00:00:00.000","28",,"5",,,,"22","1",,
"2020-07-23T00:00:00.000","47",,"11",,,,"36",,,
"2020-07-22T00:00:00.000","47",,"6",,,,"38","3",,
"2020-07-21T00:00:00.000","38",,"9",,,,"29",,,
"2020-07-20T00:00:00.000","48",,"9",,,,"38","1",,
"2020-07-19T00:00:00.000","29",,"4",,,,"20","5",,
"2020-07-18T00:00:00.000","36",,"5",,,,"29","2",,
"2020-07-17T00:00:00.000","32",,"3",,,,"29",,,
"2020-07-16T00:00:00.000","42",,"8",,,,"30","4",,
"2020-07-15T00:00:00.000","46",,"4",,,,"38","4",,
"2020-07-14T00:00:00.000","45",,"7",,,,"38",,,
"2020-07-13T00:00:00.000","49",,"7",,,,"41","1",,
"2020-07-12T00:00:00.000","32",,"6",,,,"26",,,
"2020-07-11T00:00:00.000","35",,"3",,,,"30","2",,
"2020-07-10T00:00:00.000","67",,"10",,,,"53","4",,
"2020-07-09T00:00:00.000","41",,"5",,,,"32","4",,
"2020-07-08T00:00:00.000","46",,"4",,,,"40","2",,
"2020-07-07T00:00:00.000","58",,"8","1",,,"48","1",,
"2020-07-06T00:00:00.000","56",,"7",,,,"48","1",,
"2020-07-05T00:00:00.000","35",,"7",,,,"27","1",,
"2020-07-04T00:00:00.000","43",,"14",,,,"29",,,
"2020-07-03T00:00:00.000","49",,"8",,,,"39","2",,
"2020-07-02T00:00:00.000","55",,"11",,,,"44",,,
"2020-07-01T00:00:00.000","71",,"10","1",,,"54","6",,
"2020-06-30T00:00:00.000","37",,"5",,,,"28","4",,
"2020-06-29T00:00:00.000","67",,"13","2",,,"50","2",,
"2020-06-28T00:00:00.000","34",,"6",,,,"27","1",,
